Probe id	Gene name	Entrez gene id	Chromosome	Start	End	Cytoband	RefSeq(mRNA)	RefSeq(protein)	miRNA Accession #	MirBase Name	BR:MCF7	BR:MDA-MB-231	BR:HS 578T	BR:BT-549	BR:T-47D	CNS:SF-268	CNS:SF-295	CNS:SF-539	CNS:SNB-19	CNS:SNB-75	CNS:U251	CO:COLO 205	CO:HCC-2998	CO:HCT-116	CO:HCT-15	CO:HT29	CO:KM12	CO:SW-620	LE:CCRF-CEM	LE:HL-60(TB)	LE:K-562	LE:MOLT-4	LE:RPMI-8226	LE:SR	ME:LOX IMVI	ME:MALME-3M	ME:M14	ME:SK-MEL-2	ME:SK-MEL-28	ME:SK-MEL-5	ME:UACC-257	ME:UACC-62	ME:MDA-MB-435	ME:MDA-N	LC:A549/ATCC	LC:EKVX	LC:HOP-62	LC:HOP-92	LC:NCI-H226	LC:NCI-H23	LC:NCI-H322M	LC:NCI-H460	LC:NCI-H522	OV:IGROV1	OV:OVCAR-3	OV:OVCAR-4	OV:OVCAR-5	OV:OVCAR-8	OV:SK-OV-3	OV:NCI/ADR-RES	PR:PC-3	PR:DU-145	RE:786-0	RE:A498	RE:ACHN	RE:CAKI-1	RE:RXF 393	RE:SN12C	RE:TK-10	RE:UO-31
hsa-miR-629*	-	-	15	70371725	70371785	-	-	-	MI0003643	hsa-mir-629	-3.47	-3.251	-4.021	-3.142	-3.412	-3.485	-3.093	-3.862	-4.306	-2.81	-3.202	-3.543	-1.204	-2.511	-3.453	-4.116	-3.107	-3.105	-2.045	-3.167	-1.225	-2.705	-2.231	-1.287	-2.127	-3.02	-3.799	-2.921	-2.49	-0.337	-2.506	-3.58	-3.228	-2.135	-2.7	-3.687	-3.382	-2.637	-4.153	-3.916	-3.812	-2.936	-3.393	-3.473	-2.935	-3.424	-3.743	-3.547	-3.045	-3.124	-3.366	-3.843	-3.624	-2.892	-1.275	-3.596	-2.908	-4.466	-3.09	-3.108
hsa-miR-630	-	-	15	72879619	72879640	-	-	-	MI0003644	hsa-mir-630	-2.358	1.365	0.498	2.504	-2.539	-0.754	-0.431	0.281	-2.564	-3.698	-2.103	0.037	1.803	-2.201	-1.259	-3.915	-0.407	-0.826	1.316	1.844	-1.006	1.34	4.981	2.323	3.955	-1.957	0.093	-2.656	-2.607	-3.213	-3.281	-0.653	-2.906	-3.532	-2.891	-2.653	-1.728	-1.024	-1.323	-0.934	-1.96	1.656	0.514	-1.359	-3.07	-3.454	-3.647	-1.065	-3.045	-3.929	-3.212	-2.091	-3.121	-2.347	-1.145	-2.008	-1.222	-1.753	-3.162	-0.022
hsa-miR-7(2)	-	-	15	89155088	89155110	-	-	-	MI0000264	hsa-mir-7-2	3.035	1.494	0.188	-0.874	1.113	0.424	0.523	0.906	-1.09	-0.676	-0.461	3.188	2.551	3.173	2.526	3.346	3.306	3.369	0.633	0.155	1.153	2.009	0.948	2.74	1.164	-2.097	0.68	-0.787	0.395	-0.202	-1.24	-0.091	0.623	1.148	1.099	0.332	0.227	0.436	-0.286	0.506	0.317	1.914	1.077	0.781	-0.234	0.844	0.878	0.013	-0.892	-2.502	-1.093	1.784	0.233	0.426	-0.483	0.824	0.509	0.5	0.898	-0.277
hsa-miR-9(3)	-	-	15	89911264	89911286	-	-	-	MI0000468	hsa-mir-9-3	-2.548	-3.529	-4.41	-3.802	-3.412	0.24	3.921	-3.862	-1.278	5.238	3.618	-3.647	-0.459	-0.25	-3.453	-4.116	-3.687	0.963	0.19	0.005	-1.38	-3.201	-2.905	-2.054	-3.244	-3.345	0.29	-0.457	-1.671	-2.153	-1.87	-1.88	-1.429	-2.178	-2.891	-1.918	-3.272	-3.606	-4.374	-1.09	1.773	0.405	-1.047	-2.314	-3.07	-3.454	-3.785	0.082	-3.045	-1.795	0.713	-1.227	-2.778	-2.894	-3.962	-3.788	-3.496	-3.489	-3.162	-3.998
hsa-miR-9*(3)	-	-	15	89911264	89911286	-	-	-	MI0000468	hsa-mir-9-3	-3.082	-3.529	-4.41	-3.802	-3.412	-1.032	2.881	-3.862	-1.942	4.445	2.409	-3.647	0.074	-0.607	-3.453	-4.116	-3.687	0.004	-1.147	-2.224	-1.38	-2.946	-1.892	-0.96	-4.257	-3.345	-1.011	0.111	-0.83	-1.422	-0.591	-3.025	-0.259	-1.14	-2.891	-2.484	-3.164	-3.606	-4.374	-1.269	2.93	0.103	-1.234	-4.028	-3.07	-3.454	-3.785	-0.985	-3.045	-0.078	0.991	-3.019	-2.512	-2.894	-3.962	-4.513	-3.496	-4.549	-3.162	-3.998
hsa-miR-1225-3p	-	-	16	2140195	2140216	-	-	-	MI0006311	hsa-mir-1225	-3.42	-3.207	-4.102	-2.875	-2.858	-2.169	-2.204	-3.074	-3.574	-3.255	-1.981	-2.997	-2.47	-2.185	-2.843	-3.745	-3.238	-3.602	-1.961	-2.062	-1.21	-3.027	-2.334	-1.931	-2.643	-3.066	-2.936	-3.335	-2.234	-2.656	-2.925	-3.428	-2.995	-3.393	-2.33	-3.634	-2.924	-3.177	-3.421	-3.685	-3.898	-2.203	-3.401	-2.746	-2.488	-2.795	-3.785	-2.619	-1.987	-3.737	-2.995	-3.541	-3.341	-2.553	-2.422	-3.142	-3.329	-3.424	-2.557	-2.873
hsa-miR-1225-5p	-	-	16	2140195	2140216	-	-	-	MI0006311	hsa-mir-1225	-0.297	0.307	-0.51	2.051	-0.212	0.887	0.393	0.232	0.121	0.28	0.693	0.877	1.84	0.455	0.179	-0.061	0.92	0.306	2.929	0.844	1.494	0.437	3.085	1.919	2.002	0.161	0.612	0.295	1.026	1.808	0.592	0.877	-0.191	0.142	0.29	-0.042	-0.139	0.378	0.125	-0.598	-1.038	1.118	-0.932	0.354	0.048	-0.65	-0.757	1.048	-0.341	-0.574	-0.053	0.131	-0.494	1.728	1.44	0.104	0.488	0.157	0.646	0.638
hsa-miR-940	-	-	16	2321808	2321828	-	-	-	MI0005762	hsa-mir-940	-1.08	-0.285	-1.367	0.58	-0.889	-0.309	-0.414	-0.649	-1.318	-0.652	-0.239	-0.653	0.906	-0.231	-0.63	-1.662	-0.535	-1.351	1.515	-0.015	0.863	-0.074	2.732	0.681	0.732	-0.628	-0.77	-0.954	0.004	0.58	-0.502	-0.569	-0.772	-1.133	-0.607	-0.987	-1.048	-0.666	-1.07	-0.791	-1.69	0.12	-1.377	-0.872	-0.793	-1.106	-2.088	-0.019	-0.788	-1.263	-1.131	-1.271	-1.489	-0.629	0.447	-0.855	-0.873	-1.236	-0.559	-0.418
hsa-miR-193b	-	-	16	14397838	14397896	-	-	-	MI0003137	hsa-mir-193b	2.75	0.201	1.302	0.109	3.895	0.753	0.749	3.033	1.065	1.048	0.594	-2.481	-1.759	0.622	1.599	1.646	0.55	-0.929	-3.545	-3.167	1.32	-3.201	2.682	-1.499	-4.257	1.418	2.418	2.342	1.956	0.18	0.364	0.79	1.713	1.675	3.909	3.22	2.321	0.48	3.021	0.388	3.495	3.146	-0.031	1.083	1.65	2.311	1.102	3.251	4.513	4.133	0.61	0.705	3.366	4.651	2.226	1.53	3.613	2.988	2.679	0.813
hsa-miR-193b*	-	-	16	14397838	14397896	-	-	-	MI0003137	hsa-mir-193b	-3.829	-3.529	-4.208	-3.274	-2.869	-3.639	-3.093	-2.787	-4.306	-3.698	-3.202	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.388	-2.602	-3.167	-1.38	-3.201	-2.905	-2.26	-3.791	-3.345	-2.842	-3.673	-2.607	-3.213	-3.36	-3.925	-3.228	-3.532	-2.891	-2.942	-3.272	-3.606	-2.656	-3.916	-3.413	-3.176	-3.903	-3.763	-3.07	-3.454	-3.785	-2.43	-1.549	-3.244	-3.366	-4.157	-2.913	-1.57	-2.984	-3.45	-2.161	-2.997	-3.026	-3.998
hsa-miR-365	-	-	16	14403198	14403219	-	-	-	MI0000767	hsa-mir-365-1	3.453	1.077	2.939	2.152	4.804	1.408	1.575	3.534	1.547	1.155	0.593	-2.267	1.02	0.54	1.531	1.198	0.519	-0.859	-3.216	-1.741	0.798	-2.906	2.022	-2.234	1.924	2.038	2.97	1.882	0.983	0.128	0.563	2.447	1.328	1.549	3.766	3.727	3.076	2.196	4.201	1.778	4.105	3.219	1.133	2.389	0.979	1.8	0.234	3.534	3.552	3.246	1.229	2.332	3.068	3.649	2.274	2.882	3.163	3.334	2.476	1.201
hsa-miR-484	-	-	16	15737159	15737180	-	-	-	MI0002468	hsa-mir-484	-0.31	-0.947	-1.423	-1.657	-0.478	-0.948	-0.322	-1.16	-2.151	-1.452	-1.257	-1.259	-0.709	-1.698	-0.584	-1.478	-0.499	-0.583	0.69	-0.054	-1.279	0.267	-0.305	-1.309	-1.429	-0.365	-1.079	-2.817	-1.959	-2.38	-2.223	-1.869	-1.517	-1.501	-0.924	-1.045	-1.286	-2.325	-1.325	-2.195	-2.775	-0.838	-2.529	-0.717	-1.249	-1.194	-1.27	-0.323	-1.072	-1.126	-2.321	-1.589	-1.992	-1.666	-0.436	-2.493	-1.91	-0.287	-1.55	-0.885
hsa-miR-138(2)	-	-	16	56892440	56892462	-	-	-	MI0000455	hsa-mir-138-2	-4.002	-0.052	-1.988	-3.802	-3.412	-1.317	-3.093	-3.862	-2.747	-1.224	-2.64	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.388	-3.545	-3.167	-1.38	-3.201	-2.098	-2.26	-4.216	-3.345	-2.357	-3.509	-2.607	-3.213	-3.36	-3.612	-3.228	-3.532	-1.216	-4.328	-1.401	-3.606	-4.374	-3.916	-3.906	-0.525	-3.903	-3.522	-3.07	-3.454	-3.785	-1.513	-3.045	-3.929	-3.366	-0.98	-1.892	-2.894	-3.845	-1.802	-1.891	-2.867	-2.848	0.532
hsa-miR-328	-	-	16	67236229	67236250	-	-	-	MI0000804	hsa-mir-328	-3.882	-3.529	-4.41	-3.617	-3.113	-3.639	-3.093	-3.862	-4.306	-3.698	-3.202	-3.647	-3.615	-3.234	-3.453	-3.935	-3.687	-4.388	-3.545	-3.167	-0.037	-3.201	-2.027	-2.26	-4.257	-3.288	-3.98	-2.978	-2.607	-3.086	-2.346	-3.434	-3.228	-1.22	-2.138	-4.328	-3.497	-3.606	-4.374	-2.628	-4.038	-3.176	-2.262	-4.028	-2.746	-2.514	-3.785	-3.661	-3.045	-1.894	-3.286	-4.13	-2.924	-2.633	-3.962	-3.827	-3.496	-3.748	-2.323	-3.998
hsa-miR-140-3p	-	-	16	69967007	69967066	-	-	-	MI0000456	hsa-mir-140	-1.545	-0.223	0.289	0.933	-2.094	-0.972	-0.076	0.991	0.888	-0.062	-0.705	-2.429	-1.67	-1.357	0.042	-1.984	-1.347	0.143	-0.105	1.593	-0.6	-0.037	-0.127	-0.851	-1.252	0.347	0.003	1.325	-0.126	-0.882	-0.301	1.427	-0.549	-0.173	-0.135	-1.911	0.162	-0.569	1.523	-0.625	-2.348	-0.67	-2.566	-0.373	-2.795	-3.454	-1.416	-0.156	-0.077	-0.296	-1.005	-0.446	-1.346	-0.017	0.152	-0.891	-0.692	0.314	-1.088	0.031
hsa-miR-140-5p	-	-	16	69967007	69967066	-	-	-	MI0000456	hsa-mir-140	-1.774	-0.151	0.838	0.326	-2.154	-1.161	0.095	1.532	1.285	0.277	-0.631	-2.776	-1.997	-1.274	-0.293	-2.327	-1.429	-0.058	-0.245	1.127	0.23	0.682	0.236	0.066	-1.358	0.895	-0.326	1.924	0.592	-0.412	0.061	1.182	0.161	0.596	0.038	-1.717	0.654	-0.218	1.3	-0.898	-2.296	-1.956	-1.484	-0.736	-3.07	-3.328	-1.01	-0.614	0.73	0.249	-0.587	-0.812	-0.464	0.218	-0.097	-1.375	-0.015	0.23	-0.31	-0.106
hsa-miR-22	-	-	17	1617207	1617228	-	-	-	MI0000078	hsa-mir-22	1.637	4.631	4.491	3.464	2.562	4.197	4.686	4.026	3.683	4.404	4.115	2.672	2.552	1.031	1.976	1.68	2.008	0.089	-2.092	-2.388	3.328	-0.876	0.858	2.548	3.251	4.109	3.348	2.696	4.501	2.677	4.041	2.165	3.137	2.728	4.584	4.49	4.878	3.713	4.694	3.55	3.735	3.245	2.634	2.265	2.998	3.437	2.958	3.906	4.414	4.824	3.661	3.474	4.04	5.38	2.988	2.696	3.984	3.271	4.048	2.865
hsa-miR-22*	-	-	17	1617207	1617228	-	-	-	MI0000078	hsa-mir-22	-4.002	-1.128	-0.598	-2.593	-3.412	-0.773	-0.008	-0.906	-1.225	-0.239	-0.521	-3.457	-3.225	-3.398	-2.986	-4.116	-3.687	-4.388	-3.545	-3.167	-1.38	-3.201	-2.905	-2.26	-1.293	-2.935	-1.243	-3.673	-2.436	-3.207	-2.615	-2.937	-3.161	-3.532	-1.661	-1.456	-0.825	-2.008	-0.229	-3.196	-3.19	-2.275	-2.889	-2.536	-2.987	-3.454	-3.785	-0.871	-2.286	-2.769	-3.033	-0.902	-2.737	-1.839	-1.086	-1.513	-2.717	-0.626	-2.709	-1.2
hsa-miR-132	-	-	17	1953222	1953243	-	-	-	MI0000449	hsa-mir-132	-1.094	-0.958	-2.195	-0.426	-1.773	-2.309	-1.7	-1.928	-2.477	-1.199	-2.185	-3.519	-1.028	-1.982	-1.597	-0.971	-2.447	-0.824	-3.545	-3.167	-0.855	-3.201	-2.905	-2.113	-1.595	-1.984	-1.114	-2.426	-2.226	-1.459	-1.718	-2.741	-0.687	-0.926	-1.427	-1.816	-1.245	-0.987	-1.989	1.305	-2.922	-1.073	-1.224	-3.473	-3.07	-3.322	-2.882	-3.05	-2.378	-2.543	-2.518	-3.405	-1.659	-0.693	-3.432	-4.513	-2.611	-2.39	-2.83	-3.998
hsa-miR-212	-	-	17	1953583	1953603	-	-	-	MI0000288	hsa-mir-212	-1.603	-1.317	-2.621	-0.988	-1.452	-0.338	-0.524	-1.819	-1.992	-0.588	0.928	-1.294	-1.352	-1.135	-0.989	-2.026	-2.19	-1.133	-0.609	-0.912	-1.142	-2.782	-2.39	-2.226	-1.415	-3.188	-0.59	-3.252	-2.525	-2.485	-1.623	-1.49	-2.753	-1.814	-2.026	-2.519	-2.005	-2.299	-1.181	-0.657	-2.927	-0.083	-2.862	-1.529	-3.07	-2.39	-2.384	-1.282	-1.614	-3.081	-1.887	-0.836	-2.545	-2.087	-0.534	-1.285	-1.73	-0.485	-1.809	-1.8
hsa-miR-195	-	-	17	6920985	6921005	-	-	-	MI0000489	hsa-mir-195	0.969	-2.113	1.679	0.003	-0.007	-0.243	-3.083	-0.683	-0.327	-0.814	-2.479	-2.353	-3.424	-3.39	-2.033	-4.116	-3.526	-3.467	-1.773	-1.86	-1.38	-3.201	-2.905	-2.26	-2.074	-2.223	-1.904	-3.673	-2.607	-1.622	-3.36	-3.419	0.445	0.413	-2.003	-0.375	-2.947	-2.621	-3.525	0.416	-4.285	-2.737	-3.158	-2.524	-2.949	-3.32	-3.785	-1.732	-2.46	-0.33	-3.364	-1.177	-3.624	-0.724	-1.977	-3.315	-2.748	-1.67	-0.938	-2.775
hsa-miR-497	-	-	17	6921297	6921317	-	-	-	MI0003138	hsa-mir-497	0.036	-3.529	0.323	-0.821	-1.053	-1.536	-3.093	-2.329	-1.716	-2.577	-3.202	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.388	-3.545	-3.167	-1.38	-3.201	-2.905	-2.26	-3.913	-3.345	-3.49	-3.673	-2.607	-2.916	-3.36	-4.595	-1.227	-1.312	-2.891	-1.814	-3.497	-3.606	-4.374	-0.642	-4.285	-3.176	-3.903	-4.028	-3.07	-3.454	-3.785	-3.193	-3.045	-1.694	-3.366	-2.766	-3.624	-2.746	-3.904	-4.513	-3.496	-3.679	-2.746	-3.998
hsa-miR-324-3p	-	-	17	7126626	7126645	-	-	-	MI0000813	hsa-mir-324	2.255	2.409	1.854	3.07	2.495	3.203	3.427	2.033	1.696	2.578	3.977	2.616	2.424	3.352	3.321	1.355	1.718	3.449	3.4	4.172	1.75	2.233	1.822	1.924	3.432	1.726	3.93	1.098	1.892	2.102	2.083	3.257	1.712	1.447	2.064	1.107	1.381	1.304	3.115	1.225	1.256	4.306	1.135	3.775	1.885	1.928	1.239	3.637	1.89	1.674	1.887	3.699	1.84	1.987	4.206	3.479	1.215	3.698	2.159	3.702
hsa-miR-324-5p	-	-	17	7126626	7126645	-	-	-	MI0000813	hsa-mir-324	1.55	0.939	0.2	1.072	1.718	0.705	-1.061	0.344	-0.517	0.021	0.054	0.526	-0.258	0.584	0.967	0.435	0.384	0.293	0.527	-0.916	-0.593	1.381	0.524	0.521	-0.17	0.882	0.977	0.296	0.979	1.751	1.651	0.518	1.318	0.933	0.566	0.136	-0.049	-1.014	0.448	1.261	1.385	-0.177	1.319	0.264	0.117	0.472	0.654	-0.464	-0.271	1.057	0.146	-0.415	0.755	-0.12	-1.238	-1.398	-0.745	-0.411	-0.062	-0.734
hsa-miR-744	-	-	17	11985227	11985248	-	-	-	MI0005559	hsa-mir-744	-2.123	-1.667	-1.655	-2.054	-1.693	-1.438	-2.686	-2.372	-2.101	-1.003	-0.825	-2.978	-2.381	-0.568	-0.637	-2.481	-1.857	-4.388	-1.421	-2.253	-1.38	-1.566	-2.905	-2.26	-2.949	-2.678	-2.785	-3.622	-2.607	-1.602	-2.637	-1.975	-3.228	-3.532	-0.686	-1.148	-0.896	-3.053	-1.13	-1.077	-1.285	-1.601	-0.765	-1.233	0.041	-1.548	-1.639	-2.915	-1.878	-2.953	-2.147	-1.284	-1.162	-2.894	-3.386	-2.576	-2.63	-2.133	-2.447	-2.439
hsa-miR-744*	-	-	17	11985227	11985248	-	-	-	MI0005559	hsa-mir-744	-4.002	-3.529	-4.41	-3.662	-3.412	-3.639	-3.093	-3.862	-4.306	-3.698	-3.202	-3.647	-3.615	-3.398	-3.453	-4.116	-3.687	-4.388	-3.545	-3.167	-1.259	-3.201	-2.905	-2.26	-4.257	-3.345	-3.98	-3.673	-2.607	-3.213	-3.36	-4.147	-3.228	-2.16	-2.754	-4.328	-3.497	-3.606	-4.19	-3.916	-4.285	-3.104	-3.146	-4.028	-3.07	-3.237	-3.785	-3.661	-3.045	-3.929	-3.366	-3.868	-3.592	-2.894	-2.92	-3.753	-3.496	-3.829	-3.162	-3.854
hsa-miR-33b*	-	-	17	17717170	17717191	-	-	-	MI0003646	hsa-mir-33b	-4.002	-3.529	-4.41	-3.211	-3.412	-3.574	-3.093	-3.862	-4.306	-3.698	-3.078	-3.647	-3.615	-3.286	-3.453	-4.116	-3.687	-4.097	-2.192	-3.167	-1.38	-3.201	-2.905	-2.26	-3.978	-3.345	-3.71	-3.128	-2.607	-3.213	-3.36	-3.618	-3.228	-2.909	-2.891	-4.328	-3.497	-3.606	-4.262	-3.916	-4.285	-2.95	-3.903	-3.653	-3.07	-3.454	-3.785	-3.32	-3.045	-3.929	-3.366	-4.262	-3.486	-2.894	-3.522	-3.984	-3.496	-2.917	-3.162	-3.762
hsa-miR-423-3p	-	-	17	28444114	28444172	-	-	-	MI0001445	hsa-mir-423	-3.664	-3.344	-4.197	-3.199	-2.199	-3.098	-2.736	-3.712	-3.998	-3.253	-3.202	-2.94	-3.245	-3.08	-2.687	-3.743	-2.734	-3.876	-1.706	-2.015	-1.38	-3.167	-2.905	-2.26	-3.162	-3.345	-3.042	-3.673	-2.607	-3.213	-3.36	-3.196	-3.228	-3.16	-2.792	-3.78	-3.34	-3.36	-3.574	-3.712	-3.824	-2.569	-3.628	-2.824	-3.07	-3.454	-3.785	-2.866	-3.045	-3.929	-3.366	-3.057	-3.624	-2.894	-2.824	-3.21	-3.496	-3.68	-3.162	-3.327
hsa-miR-423-5p	-	-	17	28444114	28444172	-	-	-	MI0001445	hsa-mir-423	-0.603	-0.457	-1.151	-1.104	0.91	-0.496	0.221	-0.78	-1.137	-0.283	-0.557	0.18	-0.161	-0.568	-0.263	-0.402	0.271	-1.126	-0.168	0.954	0.349	0.7	0.201	0.047	-0.314	-0.108	-0.22	-0.439	-0.552	-0.404	-0.231	-0.686	-0.924	-1.337	0.273	-0.813	0.021	-0.101	-0.458	0.005	-0.158	0.274	-1.102	-0.153	0.305	-1.143	-0.772	-0.634	0.348	-0.577	-0.535	0.054	-0.683	-0.362	-0.084	-0.415	-1.141	-1.054	-0.456	-0.844
hsa-miR-193a-3p	-	-	17	29887036	29887091	-	-	-	MI0000487	hsa-mir-193a	1.034	-0.963	1.734	1.09	2.434	-0.279	0.672	1.845	-1.035	-3.003	-3.182	-3.647	0.948	-3.354	-2.75	-3.612	-1.145	-4.388	-3.545	-2.31	-1.38	-2.474	-2.905	-2.26	1.856	1.335	0.715	-0.311	-0.766	-1.9	-0.242	0.894	0.225	0.715	0.003	0.31	1.702	1.801	1.692	-0.241	0.319	-1.38	-0.378	1.18	-3.07	-1.626	-3.152	1.097	-0.206	1.457	0.243	0.872	1.44	1.915	-2.139	0.893	0.873	1.257	1.243	-2.918
hsa-miR-193a-5p	-	-	17	29887036	29887091	-	-	-	MI0000487	hsa-mir-193a	-1.719	-3.529	-0.476	-1.117	-0.24	-2.6	-1.411	-0.081	-3.13	-3.698	-3.202	-3.647	-1.716	-3.398	-3.453	-4.116	-3.687	-4.388	-2.895	-3.167	-1.38	-3.201	-2.905	-2.26	-0.684	-0.749	-1.386	-2.973	-2.607	-3.213	-2.202	-1.752	-1.636	-1.367	-2.856	-1.76	-0.359	-0.415	-0.117	-2.743	-2.294	-3.176	-3.272	-1.345	-3.07	-3.454	-3.785	-0.979	-1.579	-0.582	-2.098	-1.767	-0.496	0.192	-3.021	-1.281	-0.722	-1.456	-0.828	-3.932
hsa-miR-365(2)	-	-	17	29902498	29902519	-	-	-	MI0000769	hsa-mir-365-2	3.453	1.077	2.939	2.152	4.804	1.408	1.575	3.534	1.547	1.155	0.593	-2.267	1.02	0.54	1.531	1.198	0.519	-0.859	-3.216	-1.741	0.798	-2.906	2.022	-2.234	1.924	2.038	2.97	1.882	0.983	0.128	0.563	2.447	1.328	1.549	3.766	3.727	3.076	2.196	4.201	1.778	4.105	3.219	1.133	2.389	0.979	1.8	0.234	3.534	3.552	3.246	1.229	2.332	3.068	3.649	2.274	2.882	3.163	3.334	2.476	1.201
hsa-miR-152	-	-	17	46114539	46114559	-	-	-	MI0000462	hsa-mir-152	-2.184	-2.539	-0.022	-3.78	-0.697	-2.601	-0.617	0.111	-0.815	-3.381	-1.986	-3.647	-3.615	-3.398	-2.365	-4.053	-3.687	-3.222	-3.545	-3.167	-1.38	-3.201	-2.905	-0.915	-4.257	-0.252	-3.578	-3.673	-1.873	-2.319	-0.633	-1.131	-3.228	-3.532	-1.462	-1.379	-1.361	-3.606	-3.763	-1.966	-4.12	-2.123	-3.607	-4.028	-2.755	-3.454	-3.785	-2.279	-3.045	-2.01	-3.366	-3.02	-1.577	-0.911	-3.049	-1.562	-1.218	0.151	-1.823	-1.399
hsa-miR-10a	-	-	17	46657225	46657287	-	-	-	MI0000266	hsa-mir-10a	-4.002	0.681	-2.496	1.006	0.128	1.071	0.749	1.245	0.601	-0.133	0.061	1.287	2.719	0.913	4.188	4.095	1.044	2.418	-3.545	-3.167	1.143	-3.201	-2.905	-2.26	0.587	0.861	1.506	-1.184	1.437	-0.677	0.104	-0.114	0.077	0.358	1.198	0.681	1.698	-1.254	-0.593	-2.475	-1.022	-1.634	-3.377	3.28	-2.581	1.515	1.772	-2.361	4.629	-1.688	-2.424	1.38	2.617	1.558	1.649	2.114	0.615	4.827	-0.41	1.218
hsa-miR-10a*	-	-	17	46657225	46657287	-	-	-	MI0000266	hsa-mir-10a	-4.002	-3.529	-4.41	-3.769	-3.412	-3.639	-3.093	-3.862	-4.306	-3.698	-3.202	-3.647	-3.297	-3.398	-1.353	-2.44	-3.687	-2.776	-3.545	-3.167	-1.38	-3.201	-2.905	-2.26	-3.992	-3.345	-2.851	-3.673	-2.607	-3.213	-3.36	-4.459	-3.228	-3.532	-2.891	-4.328	-3.497	-3.606	-4.374	-3.916	-4.285	-3.176	-3.903	-1.907	-3.07	-3.454	-3.785	-3.661	-2.477	-3.929	-3.366	-3.362	-3.624	-2.894	-2.946	-2.677	-3.496	-0.146	-3.162	-3.292
hsa-miR-196a(2)	-	-	17	46709893	46709914	-	-	-	MI0000238	hsa-mir-196a-1	2.043	-3.529	0.306	0.479	3.713	0.158	0.944	1.052	0.146	0.516	0.054	-1.975	1.239	-0.435	0.031	0.834	0.03	1.158	-3.545	-3.167	-0.918	-3.201	-2.905	0.868	-3.335	-0.314	-0.108	-1.777	-1.559	-1.743	-1.383	-0.083	0.914	0.747	-0.557	1.856	-0.696	-3.606	-4.374	-0.034	-4.285	-0.371	0.352	-4.028	-2.108	-3.454	-0.404	0.319	-1.284	1.558	-3.366	-0.869	1.548	0.843	0.122	0.086	0.931	-1.444	0.317	-0.021
hsa-miR-142-3p	-	-	17	56408605	56408627	-	-	-	MI0000458	hsa-mir-142	-4.002	-2.086	-4.41	-3.802	-3.412	-3.639	-3.093	-3.862	-4.306	-3.698	-3.202	4.72	-1.087	-3.398	-2.919	-1.804	-3.687	4.515	6.491	7.366	5.355	7.246	4.834	5.769	1.158	-2.888	-3.98	-3.673	-2.607	-3.213	-3.36	-4.655	-3.228	-3.532	-2.891	-4.328	-3.497	1.99	-4.374	-3.916	-4.285	-3.176	-3.903	-4.028	-3.07	-3.454	-2.475	1.406	-3.045	-1.161	-3.366	-4.34	-3.624	-2.894	-3.962	-4.513	-3.496	-4.549	-3.162	-3.998
hsa-miR-142-5p	-	-	17	56408605	56408627	-	-	-	MI0000458	hsa-mir-142	-4.002	-3.529	-4.41	-3.802	-3.412	-3.639	-3.093	-3.862	-4.306	-3.698	-3.202	1.476	-3.615	-3.398	-3.453	-4.116	-3.687	1.189	3.618	4.258	2.082	4.546	2.05	2.877	-2.134	-3.345	-3.98	-3.673	-2.607	-3.213	-3.36	-4.655	-3.228	-3.532	-2.891	-4.328	-3.497	-1.469	-4.374	-3.916	-4.285	-3.176	-3.903	-4.028	-3.07	-3.454	-3.785	-1.857	-3.045	-3.929	-3.366	-4.34	-3.624	-2.894	-3.962	-4.513	-3.496	-4.549	-3.162	-3.998
hsa-miR-454	-	-	17	57215147	57215169	-	-	-	MI0003820	hsa-mir-454	-0.016	-1.157	-3.005	-3.657	-0.258	-1.919	-2.047	-1.579	-2.522	-1.421	-2.307	-1.581	-2.236	-3.124	-2.188	-1.481	-2.336	-2.684	-1.02	-1.12	-1.38	0.019	-1.731	-2.26	-2.027	-1.142	-2.909	-1.396	-2.333	-2.115	-1.136	-2.618	-3.218	-3.532	-2.447	-2.101	-1.26	-2.202	-1.894	-2.229	-1.792	-3.118	-0.822	-1.83	-3.027	-2.911	-2.472	-0.943	-2.424	-0.348	-1.448	-0.863	-2.65	-2.798	-2.218	-1.196	-3.201	-2.204	-1.706	-2.269
hsa-miR-301a	-	-	17	57228509	57228531	-	-	-	MI0000745	hsa-mir-301a	2.898	1.076	-0.513	-1.096	3.506	0.603	-1.155	0.387	-0.676	0.341	-0.466	-0.415	-0.61	0.666	0.647	0.731	0.266	-0.345	1.075	0.538	-0.79	1.965	1.174	0.291	0.173	-0.297	-1.055	0.844	-0.084	0.249	1.151	0.552	-1.152	-1.78	0.127	0.239	0.823	-0.466	0.209	1.341	1.271	-0.029	2.909	0.931	-0.605	-0.298	0.492	0.564	-0.171	2.129	0.618	0.574	0.554	-1.006	-1.279	0.362	-0.792	-0.937	0.382	-0.249
