""	"NSC"	"NAME"	"SMILES"	"CONFIDENTIAL_FLAG"	"MOA"	"FDA_STATUS"	"TOTAL_EXPS"	"TOTAL_EXPS_AFTER_QC"	"PUBCHEM_SID"	"CAS"
"689846"	689846	"BRD-K93193246-001-01-8"	"C\C(=N/NC(=S)N1CC2CCC(CC2)C1)\c3ccncn3"	0	""	""	2	2	"5834397"	NA
"689857"	689857	"benzoic acid, 4-[[(2,5-dihydroxyphenyl)methyl]amino]-, 1..."	"Oc1ccc(O)c(CNc2ccc(cc2)C(=O)OCC34CC5CC(CC(C5)C3)C4)c1"	0	""	""	2	2	"391131"	NA
"689858"	689858	"acetophenone, 4'-[[2,5-dihydroxyphenyl)methyl]amino]-"	"CC(=O)c1ccc(NCc2cc(O)ccc2O)cc1"	0	""	""	1	1	"391132"	NA
"689864"	689864	"1-[[4-[(4-Methoxy-6-nitroacridin-9-yl)amino]phenyl]sulfonyl]guanidine"	"COc1cccc2c(Nc3ccc(cc3)S(=O)(=O)NC(=N)N)c4ccc(cc4nc12)[N+](=O)[O-]"	0	""	""	1	1	"391138"	NA
"689865"	689865	"4-((3-(Hydroxy(oxido)amino)-5-methoxy-9-acridinyl)amino)-N-(2-pyrimidinyl)benzenesulfonamide"	"COc1cccc2c(Nc3ccc(cc3)S(=O)(=O)Nc4ncccn4)c5ccc(cc5nc12)[N+](=O)[O-]"	0	""	""	1	1	"391139"	NA
"689866"	689866	"N-Acetyl-4-((3-(hydroxy(oxido)amino)-5-methoxy-9-acridinyl)amino)benzenesulfonamide"	"COc1cccc2c(Nc3ccc(cc3)S(=O)(=O)NC(=O)C)c4ccc(cc4nc12)[N+](=O)[O-]"	0	""	""	2	2	"391140"	NA
"689867"	689867	"1-(4-Methoxy-6-nitroacridin-9-yl)-2-phenylhydrazine"	"COc1cccc2c(NNc3ccccc3)c4ccc(cc4nc12)[N+](=O)[O-]"	0	""	""	1	1	"3600666"	NA
"689868"	689868	"1-(4-Methoxy-6-nitroacridin-9-yl)-2-(4-chlorophenyl)hydrazine"	"COc1cccc2c(NNc3ccc(Cl)cc3)c4ccc(cc4nc12)[N+](=O)[O-]"	0	""	""	1	1	"3743024"	NA
"689869"	689869	"1-[4-[(2-Methoxy-6-nitro-acridin-9-yl)amino]phenyl]sulfonylguanidine"	"COc1ccc2nc3cc(ccc3c(Nc4ccc(cc4)S(=O)(=O)NC(=N)N)c2c1)[N+](=O)[O-]"	0	""	""	1	1	"391143"	NA
"689872"	689872	"Acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	"COc1ccc2nc3cc(ccc3c(NNc4ccccc4)c2c1)[N+](=O)[O-]"	0	""	""	2	2	"3734221"	NA
"689873"	689873	"9-acridine, 9-[(4-chlorophenyl)hydrazino]-2-methoxy- 6-n..."	"COc1ccc2nc3cc(ccc3c(NNc4ccc(Cl)cc4)c2c1)[N+](=O)[O-]"	0	""	""	3	3	"4267516"	NA
"689874"	689874	"9-acridine, 9-[(4-nitrophenyl)hydrazino]-2-methoxy- 6-ni..."	"COc1ccc2nc3cc(ccc3c(NNc4ccc(cc4)[N+](=O)[O-])c2c1)[N+](=O)[O-]"	0	""	""	3	3	"5142005"	NA
"689954"	689954	"2-(4-Methylbenzylidene)cycloheptanone"	"Cc1ccc(\C=C\2/CCCCCC2=O)cc1"	0	""	""	1	1	"5469545"	NA
"689955"	689955	"(2E)-2-(m-tolylmethylene)cycloheptanone"	"Cc1cccc(\C=C\2/CCCCCC2=O)c1"	0	""	""	1	1	"5469546"	NA
"689957"	689957	"2-(3-Chlorobenzylidene)cycloheptane-1-one"	"Clc1cccc(\C=C\2/CCCCCC2=O)c1"	0	""	""	1	1	"5469548"	NA
"689963"	689963	"[4-[(E)-3-phenylprop-2-enoyl]phenyl] (E)-3-phenylprop-2-enoate"	"O=C(Oc1ccc(cc1)C(=O)\C=C\c2ccccc2)\C=C\c3ccccc3"	0	""	""	2	1	"5934069"	NA
"689964"	689964	"[4-[(E)-3-(4-chlorophenyl)prop-2-enoyl]phenyl] (E)-3-phenylprop-2-enoate"	"Clc1ccc(\C=C\C(=O)c2ccc(OC(=O)\C=C\c3ccccc3)cc2)cc1"	0	""	""	1	1	"6290176"	NA
"689965"	689965	"[4-[(E)-3-(4-methoxyphenyl)prop-2-enoyl]phenyl] (E)-3-phenylprop-2-enoate"	"COc1ccc(\C=C\C(=O)c2ccc(OC(=O)\C=C\c3ccccc3)cc2)cc1"	0	""	""	2	2	"5908528"	NA
"690021"	690021	"1,4-butanediamine, n-[(2-naphthalenyl)methyl]- n'-[[3-[(..."	"C(CCNCc1ccc2ccccc2c1)CNCCCNCc3ccc4ccccc4c3"	0	NA	NA	2	2	"522496"	NA
"690023"	690023	"carbamic acid, [1,4-butanediylbis[n-[3-(phenylmethyl)~am..."	"O=C(OCc1ccccc1)N(CCCCN(CCCNCc2ccccc2)C(=O)OCc3ccccc3)CCCNCc4ccccc4"	0	""	""	2	2	"391189"	"203578501"
"690024"	690024	"1,4-butanediamine, n,n'-bis[3-[(phenylmethyl)amino]propy..."	"C(CCNCCCNCc1ccccc1)CNCCCNCc2ccccc2"	0	NA	NA	2	2	"522499"	"203578545"
"690027"	690027	"Ethyl 6-fluoro-3-hydroxy-7-morpholino-quinoxaline-2-carboxylate"	"CCOC(=O)C1=Nc2cc(N3CCOCC3)c(F)cc2NC1=O"	0	""	""	1	1	"391194"	NA
"690033"	690033	"2-Methoxy-4-methyl-2,3-dihydrofuro[3,2-h]quinolin-5-yl acetate"	"COC1Cc2c(C)c(OC(=O)C)c3cccnc3c2O1"	0	""	""	1	1	"391200"	NA
"690035"	690035	"Deoxyartemisitene"	"C[C@@H]1CC[C@H]2C(=C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23O4"	0	""	""	1	1	"6712468"	NA
"690039"	690039	"11-Pyridin-4-yl-2,12-diazapentacyclo[11.7.1.03,8.09,21.014,19]henicosa-1,3,5,7,9,11,13(21),14,16,18-decaen-20-one"	"O=C1c2ccccc2c3nc(cc4c5ccccc5nc1c34)c6ccncc6"	0	""	""	1	1	"391206"	NA
"690040"	690040	"11-Thiophen-2-yl-2,12-diazapentacyclo[11.7.1.03,8.09,21.014,19]henicosa-1,3,5,7,9,11,13(21),14,16,18-decaen-20-one"	"O=C1c2ccccc2c3nc(cc4c5ccccc5nc1c34)c6cccs6"	0	""	""	1	1	"391207"	NA
"690041"	690041	"phenylsulfanyl[?]one"	"O=C1C=C(Sc2ccccc2)c3nccc4c5ccccc5nc1c34"	0	""	""	1	1	"391208"	NA
"690042"	690042	"6H-Pyrido[2,3,4-kl]acridin-6-one, 4-methoxy-"	"COC1=CC(=O)c2nc3ccccc3c4ccnc1c24"	0	""	""	2	2	"391209"	NA
"690043"	690043	"ethylsulfanyl[?]one"	"CCSC1=CC(=O)c2nc3ccccc3c4ccnc1c24"	0	""	""	2	2	"391210"	NA
"690073"	690073	"pyrido[4',3':4,5]pyrimido[1,2-a]indole-6,12-dione, 8-(2-..."	"CCCCCCC(C)c1ccc2N3C(=O)c4cnccc4N=C3C(=O)c2c1"	0	""	""	3	2	"391213"	NA
"690111"	690111	"2-(4-Chlorophenoxy)-2-methyl-N-phenyl-N-(1-piperidinylcarbonyl)propanamide"	"CC(C)(Oc1ccc(Cl)cc1)C(=O)N(C(=O)N2CCCCC2)c3ccccc3"	0	""	""	1	1	"391214"	NA
"690113"	690113	"2,4-Dichloro-N-phenyl-N-(1-piperidinylcarbonyl)benzamide"	"Clc1ccc(C(=O)N(C(=O)N2CCCCC2)c3ccccc3)c(Cl)c1"	0	""	""	1	1	"391216"	NA
"690115"	690115	"F2843-0140"	"O=C(N(C(=O)c1cccs1)c2ccccc2)N3CCCCC3"	0	""	""	1	1	"391218"	NA
"690116"	690116	"NCIMech_000783"	"CC(C)(Oc1ccc(Cl)cc1)C(=O)N(C(=O)N2CCC(CC2)c3ccccc3)c4ccccc4"	0	""	""	2	2	"391219"	NA
"690117"	690117	"LS-26201"	"Clc1ccc(cc1)C(=O)N(C(=O)N2CCC(CC2)c3ccccc3)c4ccccc4"	0	""	""	1	1	"391220"	NA
"690118"	690118	"LS-70137"	"O=C(N(C(=O)c1occc1)c2ccccc2)N3CCC(CC3)c4ccccc4"	0	""	""	1	1	"391221"	NA
"690119"	690119	"LS-152969"	"O=C(N(C(=O)c1cccs1)c2ccccc2)N3CCC(CC3)c4ccccc4"	0	""	""	1	1	"391222"	NA
"690120"	690120	"1,3-Di(2-furoyl)tetrahydro-2(1H)-pyrimidinethione"	"O=C(N1CCCN(C(=O)c2occc2)C1=S)c3occc3"	0	""	""	1	1	"391223"	NA
"690124"	690124	"O-(2-Pyridinylmethyl) 2-furoyl(phenyl)thiocarbamate"	"O=C(N(C(=S)OCc1ccccn1)c2ccccc2)c3occc3"	0	""	""	1	1	"391227"	NA
"690130"	690130	""	"CC1(C)C2CC1C(=CC2=O)\C=N/OCC(=O)O"	0	NA	NA	2	1	"522541"	NA
"690132"	690132	"STK030609"	"CCOC(=O)c1c2CCCCc2sc1NC(=O)c3ccc(Br)cc3"	0	""	""	1	1	"391235"	NA
"690133"	690133	"ARONIS022268"	"CCOC(=O)c1c2CCCCc2sc1NC(=O)c3ccc(OC)cc3"	0	""	""	1	1	"391236"	NA
"690136"	690136	"STK385341"	"CCOC(=O)c1c2CCCc2sc1NC(=O)c3cccs3"	0	""	""	1	1	"391239"	NA
"690142"	690142	"ethyl 6-methyl-2-(p-tolylcarbamothioylamino)-5,7-dihydro-4H-thieno[2,3-c]pyridine-3-carboxylate"	"CCOC(=O)c1c2CCN(C)Cc2sc1NC(=S)Nc3ccc(C)cc3"	0	""	""	1	1	"3005311"	NA
"690148"	690148	"2-amino-9h-thiochromeno[3,2-d]thiazol-9-one"	"Nc1nc2C(=O)c3ccccc3Sc2s1"	0	""	""	1	1	"391251"	NA
"690238"	690238	"3-Isopropyl-6-(trifluoromethyl)-2-quinoxalinol"	"CC(C)C1=Nc2cc(ccc2NC1=O)C(F)(F)F"	0	""	""	1	1	"391279"	NA
"690240"	690240	""	"CC(C)(C)\C(=C/C1=Nc2cc(ccc2NC1=O)C(F)(F)F)\O"	0	NA	NA	1	1	"522595"	NA
"690241"	690241	""	"C1CNC(=NC1)N\N=C\c2ccc(cc2)c3cn4cc(\C=N\NC5=NCCCN5)ccc4n3"	0	NA	NA	2	1	"522596"	NA
"690242"	690242	""	"C1CN=C(N\N=C\C=C\c2ccc(cc2)c3cn4cc(\C=C\C=N\NC5=NCCN5)ccc4n3)N1"	0	NA	NA	2	1	"522597"	NA
"690243"	690243	""	"C1CNC(=NC1)N\N=C\C=C\c2ccc(cc2)c3cn4cc(\C=C\C=N\NC5=NCCCN5)ccc4n3"	0	NA	NA	1	1	"522598"	NA
"690244"	690244	""	"N=C(N1CCCC1)c2ccc(cc2)c3cn4cc(ccc4n3)C(=N)N5CCCC5"	0	NA	NA	1	1	"522599"	NA
"690248"	690248	""	"[O-][N+](=O)c1ccc(\C=N/NC(=O)c2ccncc2)s1"	0	NA	NA	2	2	"522603"	NA
"690266"	690266	"Antineoplastic-690266"	"CCCC(=O)Nc1cc(\C=C\C(=O)N2C[C@@H]3C[C@]34C2=CC(=O)c5[nH]cc(C)c45)n(C)c1"	0	""	""	2	2	"5469577"	NA
"690268"	690268	"Antineoplastic-690268"	"CCCC(=O)Nc1cc(C(=O)N2C[C@@H]3C[C@]34C2=CC(=O)c5[nH]cc(C)c45)n(COC)c1"	0	""	""	2	2	"391305"	NA
"690269"	690269	"Antineoplastic-690269"	"CCCC(=O)Nc1cc(C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c5[nH]cc(C)c45)n(COC)c1"	0	""	""	2	2	"391306"	NA
"690270"	690270	"Antineoplastic-690270"	"CCCC(=O)Nc1cn(COC)c(n1)C(=O)N2C[C@@H]3C[C@]34C2=CC(=O)c5[nH]cc(C)c45"	0	""	""	2	2	"391307"	NA
"690271"	690271	"Antineoplastic-690271"	"CCCC(=O)Nc1cn(COC)c(n1)C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c5[nH]cc(C)c45"	0	""	""	2	2	"391308"	NA
"690273"	690273	"1-(4-Nitrobenzylidene)-4-(6-methoxy-2-naphthyl)semicarbazide"	"COc1ccc2cc(NC(=O)N\N=C/c3ccc(cc3)[N+](=O)[O-])ccc2c1"	0	""	""	1	1	"5901199"	NA
"690274"	690274	"2-(2''-fluorophenyl)-6-pyrolinyl-4-(1H)-quinolone"	"Fc1ccccc1C2=CC(=O)c3cc(ccc3N2)N4CCCC4"	0	""	""	4	2	"391311"	NA
"690276"	690276	"Z666586360"	"Fc1cccc(c1)C2=Nc3ccccc3C(=O)N2"	0	""	""	2	1	"135489883"	NA
"690277"	690277	"2-(2-naphthyl)-1h-quinazolin-4-one"	"O=C1NC(=Nc2ccccc12)c3ccc4ccccc4c3"	0	""	""	1	1	"135408138"	NA
"690290"	690290	"15-Oxozoapatlin"	"C[C@]12CCC[C@]3(OC1=O)[C@@H]2CC[C@@]45C[C@@H](CC[C@]34C)C(=C)C5=O"	0	""	""	2	2	"391317"	NA
"690387"	690387	""	"COc1cc2cc([nH]c2c(OC)c1OC)C(=O)N3CC(CCl)c4ccc(cc34)[N+](C)(C)Cc5ccccc5[N+](=O)[O-]"	0	NA	NA	2	2	"522671"	NA
"690388"	690388	""	"COc1cc2cc([nH]c2c(OC)c1OC)C(=O)N3CC(CCl)c4ccc(cc34)[N+](C)(C)Cc5ccc(cc5)[N+](=O)[O-]"	0	NA	NA	1	1	"522672"	NA
"690391"	690391	"(s)-10,11-methelenedioxycamptothecin lactam"	"CC[C@@]1(O)C(=O)NCC2=C1C=C3N(Cc4cc5cc6OCOc6cc5nc34)C2=O"	0	NA	NA	4	3	"440794771"	NA
"690394"	690394	"2-(4-Bromophenyl)isothiazolo[5,4-b]pyridin-3(2H)-one 1,1-dioxide"	"Brc1ccc(cc1)N2C(=O)c3cccnc3S2(=O)=O"	0	""	""	1	1	"391364"	NA
"690395"	690395	"2-Benzyl-1-oxo-isothiazolo[5,4-b]pyridin-3-one"	"O=C1N(Cc2ccccc2)S(=O)c3ncccc13"	0	""	""	1	1	"5466428"	NA
"690396"	690396	"Methyl 4-(1,3-diphenylpyrazol-4-yl)-2-methyl-5-oxo-1,4-dihydroindeno[1,2-b]pyridine-3-carboxylate"	"COC(=O)C1=C(C)NC2=C(C1c3cn(nc3c4ccccc4)c5ccccc5)C(=O)c6ccccc26"	0	""	""	2	2	"391365"	NA
"690397"	690397	"Ethyl 4-(1,3-diphenyl-1H-pyrazol-4-yl)-2-methyl-5-oxo-5H-indeno[1,2-b]pyridine-3-carboxylate"	"CCOC(=O)c1c(C)nc2c3ccccc3C(=O)c2c1c4cn(nc4c5ccccc5)c6ccccc6"	0	""	""	1	1	"391366"	NA
"690404"	690404	"N-(1,3-Dihydro-1-methyl-3-(phenylsulfonyl)-2H-benzimidazol-2-ylidene)benzenesulfonamide"	"CN1\C(=N/S(=O)(=O)c2ccccc2)\N(c3ccccc13)S(=O)(=O)c4ccccc4"	0	""	""	1	1	"9554122"	NA
"690430"	690430	"N-[(7S)-1,2,3-trihydroxy-10-methylsulfanyl-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl]acetamide"	"CSC1=CC=C2C(=CC1=O)[C@H](CCc3cc(O)c(O)c(O)c23)NC(=O)C"	0	""	""	1	1	"391373"	NA
"690432"	690432	"benzo[1,2-b:5,4-b']dithiophene-4,8-dione, 2-(1-hydroxyet..."	"CC(O)c1cc2C(=O)c3ccsc3C(=O)c2s1"	0	""	""	2	2	"391375"	NA
"690433"	690433	"benzo[1,2-b:5,4-b']dithiophene-4,8-dione, 2,5-bis(1-hydr..."	"CC(O)c1cc2C(=O)c3c(csc3C(=O)c2s1)C(C)O"	0	""	""	2	2	"391376"	NA
"690434"	690434	"benzo[1,2-b:5,4-b']dithiophene-4,8-dione, 2-(1-acetoxyet..."	"CC(OC(=O)C)c1cc2C(=O)c3ccsc3C(=O)c2s1"	0	""	""	2	2	"391377"	NA
"690435"	690435	"benzo[1,2-b:5,4-b']dithiophene-4,8-dione, 2,5-bis(1-acet..."	"CC(OC(=O)C)c1cc2C(=O)c3c(csc3C(=O)c2s1)C(C)OC(=O)C"	0	""	""	2	2	"391378"	NA
"690436"	690436	"2-[[4-[(2,4-diaminopteridin-6-yl)methyl-methylamino]benzoyl]amino]-N,N'-dihexylpentanediamide"	"CCCCCCNC(=O)CCC(NC(=O)c1ccc(cc1)N(C)Cc2cnc3nc(N)nc(N)c3n2)C(=O)NCCCCCC"	0	""	""	1	1	"391379"	NA
"690440"	690440	"(1R,8R,9R)-8-[(1R,8R,9R)-10,10-dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-trien-8-yl]-10,10-dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-triene"	"CC1(C)[C@@H]2C[C@H]1c3cnc(cc3[C@H]2[C@H]4[C@H]5C[C@@H](c6cnc(cc46)c7ccccn7)C5(C)C)c8ccccn8"	0	""	""	1	1	"6712470"	NA
"690441"	690441	"(1S,8R,9S)-8-[[3-[[(1S,8R,9S)-10,10-dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-trien-8-yl]methyl]phenyl]methyl]-10,10-dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-triene"	"CC1(C)[C@H]2C[C@@H]1c3cnc(cc3[C@@H]2Cc4cccc(C[C@@H]5[C@@H]6C[C@H](c7cnc(cc57)c8ccccn8)C6(C)C)c4)c9ccccn9"	0	""	""	3	2	"6712471"	NA
"690556"	690556	"4-{[(6-Chloro-9-oxo-9H-xanthen-4-yl)methyl]amino}-N-1,3-thiazol-2-ylbenzenesulfonamide"	"Clc1ccc2C(=O)c3cccc(CNc4ccc(cc4)S(=O)(=O)Nc5nccs5)c3Oc2c1"	0	""	""	1	1	"391383"	NA
"690558"	690558	"4-{[(6-Chloro-9-oxo-9H-xanthen-4-yl)methyl]amino}benzenesulfonamide"	"NS(=O)(=O)c1ccc(NCc2cccc3C(=O)c4ccc(Cl)cc4Oc23)cc1"	0	""	""	2	2	"391385"	NA
"690559"	690559	"N-[(4-{[(6-Chloro-9-oxo-9H-xanthen-4-yl)methyl]amino}phenyl)sulfonyl]acetamide"	"CC(=O)NS(=O)(=O)c1ccc(NCc2cccc3C(=O)c4ccc(Cl)cc4Oc23)cc1"	0	""	""	2	2	"391386"	NA
"690562"	690562	"3-Chloro-5-[(4-methoxyanilino)methyl]xanthen-9-one"	"COc1ccc(NCc2cccc3C(=O)c4ccc(Cl)cc4Oc23)cc1"	0	""	""	1	1	"391389"	NA
"690563"	690563	"3-Chloro-5-(phenylsulfanylmethyl)xanthen-9-one"	"Clc1ccc2C(=O)c3cccc(CSc4ccccc4)c3Oc2c1"	0	""	""	2	1	"391390"	NA
"690565"	690565	"2,4-Dichloro-1-(propylamino)acridin-9(10H)-one"	"CCCNc1c(Cl)cc(Cl)c2Nc3ccccc3C(=O)c12"	0	""	""	1	1	"391392"	NA
"690568"	690568	"2,4-Dichloro-1-(4-methylpiperazin-1-yl)acridin-9(10H)-one"	"CN1CCN(CC1)c2c(Cl)cc(Cl)c3Nc4ccccc4C(=O)c23"	0	""	""	2	2	"391395"	NA
"690569"	690569	"2-Aza-3-deazaadenine"	"Nc1nncc2[nH]cnc12"	0	""	""	2	1	"5469585"	NA
"690575"	690575	"1H-triazolo[4,5-d]pyridazin-4-amine"	"Nc1nncc2[nH]nnc12"	0	""	""	1	1	"391402"	NA
"690577"	690577	"N,N-Dimethyl-N'-(1H-[1,2,3]triazolo[4,5-d]pyridazin-4-yl)imidoformamide"	"CN(C)\C=N\c1nncc2[nH]nnc12"	0	""	""	1	1	"391404"	NA
"690578"	690578	"4-Hydrazino-1H-[1,2,3]triazolo[4,5-d]pyridazine"	"NNc1nncc2[nH]nnc12"	0	""	""	1	1	"391405"	NA
"690582"	690582	"5-Methyl-7-methylsulfanyl-imidazo[4,5-d]pyridazine"	"CSc1nn(C)cc2ncnc12"	0	""	""	1	1	"391409"	NA
"690584"	690584	"5-[(4-Nitrophenyl)methyl]-7-[(4-nitrophenyl)methylsulfanyl]imidazo[4,5-d]pyridazine"	"[O-][N+](=O)c1ccc(CSc2nn(Cc3ccc(cc3)[N+](=O)[O-])cc4ncnc24)cc1"	0	""	""	1	1	"391411"	NA
"690586"	690586	"5-Methyl-1,5-dihydro-4H-imidazo[4,5-d]pyridazine-4-thione"	"CN1N=Cc2[nH]cnc2C1=S"	0	""	""	1	1	"135441811"	NA
"690587"	690587	"2,5-dimethyl-1H-imidazo[4,5-d]pyridazine-4-thione"	"CN1N=Cc2[nH]c(C)nc2C1=S"	0	""	""	1	1	"135460189"	NA
"690589"	690589	"2-Methyl-1H-imidazo[4,5-d]pyridazin-4-ol"	"Cc1nc2C(=O)NN=Cc2[nH]1"	0	""	""	1	1	"135430103"	NA
"690617"	690617	"3-bromo-4-n,n-bis-2'-cyanoethylaminobenzylidene rhodanine"	"Brc1cc(\C=C\2/SC(=S)NC2=O)ccc1N(CCC#N)CCC#N"	0	""	""	1	1	"5469596"	NA
"690619"	690619	"4-n,n-bis-2'-carboxyethylaminobenzylidene rhodanine"	"OC(=O)CCN(CCC(=O)O)c1ccc(\C=C\2/SC(=S)NC2=O)cc1"	0	""	""	1	1	"5469598"	NA
"690622"	690622	"3-(4-nitrophenyl)-4-[(E)-(4-nitrophenyl)methyleneamino]-1H-1,2,4-triazol-5-one"	"[O-][N+](=O)c1ccc(\C=N\N2C(=O)NN=C2c3ccc(cc3)[N+](=O)[O-])cc1"	0	""	""	1	1	"9556307"	NA
"690633"	690633	"N,N'-bis(1-nitroacridin-9-yl)butane-1,4-diamine"	"[O-][N+](=O)c1cccc2nc3ccccc3c(NCCCCNc4c5ccccc5nc6cccc(c46)[N+](=O)[O-])c12"	0	""	""	2	2	"391438"	NA
"690634"	690634	"NCIMech_000699"	"[O-][N+](=O)c1cccc2nc3ccccc3c(NCCCNc4c5ccccc5nc6cccc(c46)[N+](=O)[O-])c12"	0	""	""	2	2	"391439"	NA
"690635"	690635	"Neuro_000454"	"[O-][N+](=O)c1cccc2nc3ccccc3c(NCCCCCNc4c5ccccc5nc6cccc(c46)[N+](=O)[O-])c12"	0	""	""	3	3	"391440"	NA
"690646"	690646	"STL426492"	"S=C(N1CCOCC1)c2c[nH]c3ccccc23"	0	""	""	1	1	"391442"	NA
"690648"	690648	"1H-indol-3-yl-(4-phenylpiperazin-1-yl)methanethione"	"S=C(N1CCN(CC1)c2ccccc2)c3c[nH]c4ccccc34"	0	""	""	1	1	"391444"	NA
"690650"	690650	"N-Butyl-alpha-phenylmorpholine-4-methanimine"	"CCCC\N=C(/N1CCOCC1)\c2ccccc2"	0	""	""	1	1	"391446"	NA
"690652"	690652	"2-(2-Oxo-1,3-benzoxazol-3(2H)-yl)-N,N-diphenylacetamide"	"O=C(CN1C(=O)Oc2ccccc12)N(c3ccccc3)c4ccccc4"	0	""	""	1	1	"391448"	NA
"690654"	690654	"2(3H)-Benzoxazolone, 6-(4-morpholinylacetyl)-3-[2-(1-piperidinyl)ethyl]-"	"O=C(CN1CCOCC1)c2ccc3N(CCN4CCCCC4)C(=O)Oc3c2"	0	""	""	1	1	"391450"	NA
"690658"	690658	"JPB 8"	"O=C(Cc1ccccc1)c2ccc3NC(=O)Oc3c2"	0	""	""	1	1	"391454"	NA
"690660"	690660	"6-Acetyl-3-(2-dimethylaminoethyl)-1,3-benzoxazol-2-one"	"CN(C)CCN1C(=O)Oc2cc(ccc12)C(=O)C"	0	""	""	1	1	"391456"	NA
"690662"	690662	"6-[2-(4-Phenyl-1-piperazinyl)-2-thioxoethyl]benzoxazole-2(3H)-one"	"O=C1Nc2ccc(CC(=S)N3CCN(CC3)c4ccccc4)cc2O1"	0	""	""	2	1	"391458"	NA
"690664"	690664	"6-Acetyl-3-[2-(1-piperidyl)ethyl]-1,3-benzoxazol-2-one"	"CC(=O)c1ccc2N(CCN3CCCCC3)C(=O)Oc2c1"	0	""	""	1	1	"391459"	NA
"690666"	690666	"6-(Piperidin-1-ylacetyl)-1,3-benzoxazol-2(3h)-one"	"O=C(CN1CCCCC1)c2ccc3NC(=O)Oc3c2"	0	""	""	1	1	"391461"	NA
"690668"	690668	"6-[2-(4-benzylpiperazin-1-yl)acetyl]-3H-1,3-benzoxazol-2-one"	"O=C(CN1CCN(Cc2ccccc2)CC1)c3ccc4NC(=O)Oc4c3"	0	""	""	2	1	"391463"	NA
"690670"	690670	"3-Methyl-6-(morpholine-4-carbothioyl)-1,3-benzothiazol-2-one"	"CN1C(=O)Sc2cc(ccc12)C(=S)N3CCOCC3"	0	""	""	2	1	"391465"	NA
"690672"	690672	"3-Methyl-6-(piperidine-1-carbothioyl)-1,3-benzothiazol-2-one"	"CN1C(=O)Sc2cc(ccc12)C(=S)N3CCCCC3"	0	""	""	1	1	"391467"	NA
"690676"	690676	"6-(2-Piperidin-1-yl-2-thioxoethyl)-1,3-benzothiazol-2(3h)-one"	"O=C1Nc2ccc(CC(=S)N3CCCCC3)cc2S1"	0	""	""	1	1	"391471"	NA
"690678"	690678	"6-[2-(4-Phenylpiperazin-1-yl)-2-thioxoethyl]-1,3-benzothiazol-2(3h)-one"	"O=C1Nc2ccc(CC(=S)N3CCN(CC3)c4ccccc4)cc2S1"	0	""	""	1	1	"391473"	NA
"690683"	690683	"5-Amino-2-(1,3-dithian-2-yl)-1,3-oxazole-4-carbonitrile"	"Nc1oc(nc1C#N)C2SCCCS2"	0	""	""	1	1	"391478"	NA
"690684"	690684	"5-Amino-2-heptadecyl-1,3-oxazole-4-carbonitrile"	"CCCCCCCCCCCCCCCCCc1oc(N)c(n1)C#N"	0	""	""	1	1	"391479"	NA
"690685"	690685	"5-Amino-2-benzoyl-1,3-oxazole-4-carbonitrile"	"Nc1oc(nc1C#N)C(=O)c2ccccc2"	0	""	""	1	1	"391480"	NA
"690690"	690690	"Ethyl 3-(5-amino-4-cyano-1,3-oxazol-2-yl)acrylate"	"CCOC(=O)\C=C\c1oc(N)c(n1)C#N"	0	""	""	1	1	"5469600"	NA
"690734"	690734	""	"COc1cc(\C=C\2/CCC(C)\C(=C/c3cc(OC)c(OC)c(OC)c3)\C2=O)cc(OC)c1OC"	0	NA	NA	1	1	"522803"	NA
"690736"	690736	""	"COc1cc(\C=C\2/CCC(C)C3=C2N=C4S\C(=C/c5ccc(Cl)cc5)\C(=O)N4C3c6cc(OC)c(OC)c(OC)c6)cc(OC)c1OC"	0	NA	NA	1	1	"522805"	NA
"690737"	690737	""	"CC1CC\C(=C/c2ccc(Cl)cc2)\C(=O)/C/1=C\c3ccc(Cl)cc3"	0	NA	NA	1	1	"522806"	NA
"690743"	690743	""	"CC1CC\C(=C/c2ccc(F)cc2)\C3=C1C(N4C(=O)CSC4=N3)c5ccc(F)cc5"	0	NA	NA	1	1	"522812"	NA
"690747"	690747	""	"COc1ccc(\C=C\2/CCC(C)C3=C2NC(=S)NC3c4ccc(OC)c(OC)c4)cc1OC"	0	NA	NA	2	1	"522816"	NA
"690749"	690749	""	"CC1CC\C(=C/c2ccc(cc2)N(C)C)\C(=O)/C/1=C/c3ccc(cc3)N(C)C"	0	NA	NA	1	1	"522818"	NA
