"nsc","prefix","pubchem_id","total_probes","total_good_probes","name","testing_status","smiles","confidential_flag","mechanism"
780185,"S",-1,1,1,";(Z)-3-chloro-N-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl...",NA,"COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(NS(=O)(=O)c3cccc(Cl)c3)c1OC",0,NA
780186,"S",-1,1,1,";(Z)-N-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)phenyl)-...",NA,"COc1ccc(cc1OC)S(=O)(=O)Nc2cc(\C=C/c3cc(OC)c(OC)c(OC)c3)cc(OC)c2OC",0,NA
780198,"S",-1,1,1,";(E)-1-(benzo[d][1,3]dioxol-5-yl)-3-(2-methoxy-5-(1-(3,4...",NA,"COc1ccc(cc1\C=C\C(=O)c2ccc3OCOc3c2)C(=C)c4cc(OC)c(OC)c(OC)c4",0,NA
780203,"S",-1,1,1,"","Clinical trial","FC(F)(F)c1cc(cc(c1)C(F)(F)F)c2ncn(\C=C/C(=O)NNc3cnccn3)n2",0,"XPO1"
780204,"S",-1,2,2,"TAS-116","Clinical trial","CCc1cc(ccc1n2nc(C(C)C)c3c(ccnc23)n4cnc(c4)c5cnn(C)c5)C(=O)N",0,"HSP90"
780205,"S",-1,2,2,"","Clinical trial","C[C@H]1CNCCCN1S(=O)(=O)c2cccc3cncc(C)c23",0,"RHO"
780249,"S",-1,2,2,"AZD-6738","Clinical trial","C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)[S@](=N)(=O)C",0,"PK:ATR"
780250,"S",-1,2,2,"","Clinical trial","C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)[S@@](=N)(=O)C",0,"PK:ATR"
780290,"S",-1,2,2,"","Clinical trial","CC1Cc2ccccc2N1C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4",0,"PI3KB"
780291,"S",-1,2,2,"","Clinical trial","CC1Cc2ccccc2N1C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4",0,"PI3KB"
780404,"S",-1,2,2,"AZ-505","Clinical trial","Oc1ccc(CCNCCN(C2CCCCC2)C(=O)CCNCCc3ccc(Cl)c(Cl)c3)c4OCC(=O)Nc14",0,"SETD8|SMYD2"
780965,"S",-1,2,2,"MK-0731","Clinical trial","CN([C@H]1CCN(C)C[C@H]1F)C(=O)N2CC(=C[C@@]2(CO)c3ccccc3)c4cc(F)ccc4F",0,"CDH16|KIF11"
781008,"S",-1,1,1,"maritoclax","Clinical trial","Oc1ccccc1C(=O)c2[nH]c(Cl)c(Cl)c2n3c(Cl)c(Cl)cc3C(=O)c4ccccc4O",0,"MCL1"
781009,"S",-1,1,1,"","Clinical trial","CC(C)(C)C[C@H]1N[C@H]([C@H](c2cccc(Cl)c2F)[C@@]13C(=O)Nc4cc(Cl)ccc34)C(=O)N[C@@H]5CC[C@@H](O)CC5",0,"MDM2"
781016,"S",-1,2,2,"","Clinical trial","Cc1cc(nn1Cc2ccnc(c2)N3CCN(CC3)C4CC4)c5onc(n5)c6ccc(OC(F)(F)F)cc6",0,"HIF1"
781148,"S",-1,1,1,"","Clinical trial","CNC(=O)c1ccccc1Nc2nc(Nc3ccc4C[C@H](CCCc4c3OC)N5CCN(CCO)CC5)ncc2Cl",0,"PK:ALK,FAK"
781343,"S",-1,2,2,"","Clinical trial","Cn1nccc1Nc2nccc(n2)C3=CC(=O)N(C=C3)[C@H](CO)c4ccc(Cl)c(F)c4",0,"PK:ERK,MAP3K,MAPK1"
781344,"S",-1,2,2,"NMS-1286937","Clinical trial","CN1CCN(CC1)c2ccc(OC(F)(F)F)c(Nc3ncc4CCc5c(nn(CCO)c5c4n3)C(=O)N)c2",0,"PK:PLK1"
781468,"S",-1,2,2,"","Clinical trial","CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)Nc3sc(nc3c4ccccc4)c5occn5",0,"IAP"
781470,"S",-1,2,2,"PF-03758309","Clinical trial","CN(C)C[C@@H](NC(=O)N1Cc2c(Nc3nc(C)nc4ccsc34)n[nH]c2C1(C)C)c5ccccc5",0,"PK:PAK4"
781515,"S",-1,2,2,"","Clinical trial","CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(=O)O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3",0,"MDM2"
781516,"S",-1,1,1,"","Clinical trial","C1CN(CCO1)c2ccc(Nc3nc(cn4ccnc34)c5ccc6cn[nH]c6c5)cc2",0,"PK:SYK"
781556,"S",-1,1,1,"","FDA approved","COc1cc(OC)cc(c1)N(CCNC(C)C)c2ccc3ncc(nc3c2)c4cnn(C)c4",0,"PK:FGFR,FGFR1,FGFR2,FGFR3,FGFR4"
781627,"S",-1,1,1,"","Clinical trial","Cn1cc(c2ccc3N(CCc3c2)C(=O)Cc4cccc(c4)C(F)(F)F)c5c(N)ncnc15",0,"PK:EIF2AK3"
781761,"S",-1,2,2,"","Clinical trial","CNc1ncc2cc(c(C)nc2n1)c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C",0,"PK:BRAF"
782006,"S",-1,2,2,"","Clinical trial","FC(F)(F)c1ccc(Nc2nc(cs2)c3c(nc4ccccn34)C(F)(F)F)cc1",0,"PK:RET"
782007,"S",-1,2,2,"","Clinical trial","CN1C=Nc2ccc(Nc3cc(NC(=O)c4cccc(c4)C(C)(C)C#N)ccc3C)cc2C1=O",0,"PK:BRAF"
782121,"S",-1,1,1,"","Clinical trial","C[C@@H](c1ccc2nccn2c1)n3nnc4ncc(nc34)c5cnn(C)c5",0,"PK:MET"
782122,"S",-1,2,2,"","Clinical trial","COc1ncc(Nc2ncc(cc2c3nc(C)nc(N)n3)[C@@H](C)N4CCN(CC4)S(=O)(=O)C)cc1F",0,"PK:PIK3"
782125,"S",-1,1,1,"","Clinical trial","Cn1cc(cn1)c2ccc(cc2)c3ccc(cc3)C4=NC5(CC5)C(=O)N4C[C@@H]6CCN(C6)C(=O)C7CC7",0,"FASN"
782153,"S",-1,1,1,"","Clinical trial","CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O",0,"PSM"
782164,"S",-1,2,2,"","Clinical trial","CN1CCCN(CC1)c2ccc3C(=O)C(=C4Sc5ccccc5N4c3n2)C(=O)NCc6cnc(C)cn6",0,"RNA polymerase I"
782362,"S",-1,2,2,"","Clinical trial","COc1cccc2c1nc(C(F)F)n2c3nc(nc(n3)c4ccc(NS(=O)(=O)CCN(C)C)cc4)N5CCOCC5",0,"PK:PIK3,MTOR"
782363,"S",-1,1,1,"","Clinical trial","Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N",0,"PK:PDGFR,FGFR,VEGFR,FGFR1,FGFR2,FGFR3"
782549,"S",-1,2,2,"Defactinib","Clinical trial","CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(=O)(=O)C)n2)C(F)(F)F)cc1",0,"PK:FAK"
782762,"S",-1,2,2,"E-3810","Clinical trial","CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12",0,"PK:PDGFR,FGFR,VEGFR"
782763,"S",-1,2,2,"","Clinical trial","C[C@H]1C[C@@H](Nc2ccc(Cl)cc2)c3cc(ccc3N1C(=O)C)c4ccc(cc4)C(=O)O",0,"BRD"
783015,"S",-1,2,2,"","Clinical trial","COc1cc2CC(=O)N([C@@H](c3ccc(Cl)cc3)c2cc1OC(C)C)c4ccc(cc4)N(C)C[C@@H]5CC[C@H](CC5)N6CCN(C)C(=O)C6",0,"MDM2"
783102,"S",-1,2,2,"","Clinical trial","CNC(=O)c1ccccc1Nc2cc(Nc3ccc(cc3OC)N4CCOCC4)ncc2C(F)(F)F",0,"PK:FAK"
783107,"S",-1,1,1,"","Clinical trial","O=C1NNc2nc(CN3Cc4ccccc4C3)nc5cccc1c25",0,"PARP1|PARP2"
783249,"S",-1,1,1,"JNJ-26483327","Clinical trial","COc1cc2ncnc3Nc4cc(Br)ccc4CN(C)CCCCCOc1cc23",0,"PK:EGFR,ERBB2,SRC,VEGFR,RET,Multikinase"
783272,"S",-1,1,1,"","Clinical trial","c1(ccc(c(c1)OC)C(=O)Nc1ccc2c(c1)CCNCC2)c1cn[nH]c1",0,"PK:MELK"
783294,"S",-1,1,1,"","Clinical trial","CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c3c[nH]nn3",0,"CYP17A1"
783296,"S",-1,2,2,"","Clinical trial","COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C",0,"PK:EGFR,ERBB2,Multikinase"
783333,"S",-1,1,1,"","Clinical trial","Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1",0,"DNMT"
783415,"S",-1,1,1,"","Clinical trial","FC(F)(F)Oc1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)Cc4ccccn4)s3)nn2)c1",0,"GLS"
783538,"S",-1,2,2,"silvestrol","","CO[C@@H]1OC[C@@H](O[C@H]1Oc2cc(OC)c3c(O[C@]4([C@@H]([C@H]([C@@H](O)[C@@]34O)C(=O)OC)c5ccccc5)c6ccc(OC)cc6)c2)[C@H](O)CO",0,""
783916,"S",-1,2,1,"","Clinical trial","Cc1cc(cnc1c2cccnc2)c3ncc(cc3\C=C\c4ccccc4)c5cccnc5",0,"MCL1"
784415,"S",-1,2,2,"Danusertib","Clinical trial","CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5",0,"BCR-ABL|PK:YK,AURK,FGFR,RET"
784590,"S",-1,2,2,"","Clinical trial","Fc1ccc(NC(=O)C2(CC2)C(=O)Nc3cc(F)c(Oc4ccnc(NC(=O)C5CC5)c4)cc3F)cc1",0,"PK:MET,NTRK,VEGFR,TEK"
784591,"S",-1,1,1,"","Clinical trial","Cn1cc(cn1)c2ccc(cc2)c3cncc(Cl)c3N4CCC5(CCNC5=O)CC4",0,"Wnt"
784722,"S",-1,2,2,"","Clinical trial","COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)\C(=N\NC(=O)CCCCCN6C(=O)C=CC6=O)\CO",0,"T2"
784815,"S",-1,2,2,"","Clinical trial","C[C@H]1COCCN1c2cc(nc(n2)c3ccc(NC(=S)NCCO)cc3)C4(CC4)S(=O)(=O)C5CC5",0,"PK:MTOR"
784817,"S",-1,1,1,"","Clinical trial","CN(C)S(=O)(=O)N1CCN(CC1)c2ccc(OCc3c(c(C)nn3C)c4cccc5c(CCCOc6cccc7ccccc67)c(C(=O)O)n(CCN8CCOCC8)c45)cc2",0,"MCL1"
784856,"S",-1,2,2,"","Clinical trial","Cc1noc2[C@H](CC(=O)N)N=C(c3ccc(Cl)cc3)c4ccccc4c12",0,"BRD"
785004,"S",-1,2,2,"","Clinical trial","NS(=O)(=O)OC[C@H]1C[C@@H](Nc2ccnc3cc(nn23)c4cccc(SC(F)(F)F)c4)[C@H](O)[C@@H]1O",0,"UB-activating"
785117,"S",-1,2,2,"","Clinical trial","Nc1cc(c(cn1)c2nc(nc(n2)N3CCOCC3)N4CCOCC4)C(F)(F)F",0,"PK:PIK3,MTOR"
785299,"S",-1,1,1,"","Clinical trial","O[C@@H](CNC(=O)c1cc(NC2COC2)ncn1)CN3CCc4ccccc4C3",0,"PRMT5"
785306,"S",-1,2,2,"","Clinical trial","CNC(=O)c1cc2c(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)ccnc2cc1OC",0,"PK:MET,VEGFR"
785345,"S",-1,2,2,"","Clinical trial","Cc1oc(C[C@@H]2C=C(c3ccc(Cl)cc3)c4ccccc4n5c(C)nnc25)nn1",0,"BRD"
785570,"S",-1,1,1,"","FDA approved","O[C@H]1CCN(C1)C(=O)Nc2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F",0,"PK:NTRK"
785657,"S",-1,1,1,"RX-3117","Clinical trial","NC1=NC(=O)N(C=C1)[C@H]2[C@H](O)[C@H](O)C(=C2F)CO",0,"DNMT"
786098,"S",-1,1,1,"","Clinical trial","COc1cc(F)ccc1c2ncnc(Nc3cccc(CS(=N)(=O)C)c3)n2",0,"PK:CDK,CDK9"
786099,"S",-1,2,2,"","Clinical trial","CCn1nc(nc1c2cnc(N)c(n2)c3oc(nn3)C(C)(C)C)C4CCN(CC4)C(=O)CCO",0,"PK:PIK3"
786959,"S",-1,2,2,"","Clinical trial","C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c4c(F)cc(\C=C\C(=O)O)cc4F",0,"SERD"
787025,"S",-1,2,2,"","Clinical trial","COc1cc(ccc1Nc2nc3ccc(cn3n2)c4ccc(NC(=O)[C@H](C)c5ccc(F)cc5)cc4)S(=O)(=O)C",0,"IDUA"
787026,"S",-1,2,2,"","Clinical trial","COc1ccc(Oc2cc(NCCC(F)(F)F)c3ncc(c4ccc(C(=O)NC5CC5)c(C)c4)n3n2)c(F)c1F",0,"IDUA"
787027,"S",-1,2,2,"","Clinical trial","CN(C)C\C=C\C(=O)N1CCCC[C@H](C1)n2c(NC(=O)c3ccnc(C)c3)nc4cccc(Cl)c24",0,"PK:EGFR"
787039,"S",-1,2,2,"","Clinical trial","Cc1c(CN2CCC(CC2)Nc3ncnc4sc(CC(F)(F)F)cc34)ccc5c1cc(C#N)n5Cc6cn[nH]c6",0,"KMT2A"
787047,"S",-1,1,1,"","Clinical trial","CC(C)N1C(=O)N(C)C(=O)c2c1sc(Cc3c(C)[nH]nc3C(F)(F)F)c2C(=O)N4C[C@](C)(O)CO4",0,"SLC16A1|SLC16A7"
787048,"S",-1,2,2,"azd5582","Clinical trial","CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H]3[C@@H](Cc4ccccc34)OCC#CC#CCO[C@@H]5Cc6ccccc6[C@@H]5NC(=O)[C@@H]7CCCN7C(=O)[C@@H](NC(=O)[C@H](C)NC)C8CCCCC8",0,"IAP"
787137,"S",-1,2,2,"","Clinical trial","C[C@H](Nc1ncnc2[nH]cnc12)c3cc4ccc(F)cc4nc3c5ccccn5",0,"PK:PIK3"
787252,"S",-1,2,2,"","Clinical trial","CNC(=O)c1ccccc1Nc2nc(Nc3ccc(cc3OC)N4CCOCC4)ncc2Cl",0,"PK:IGF1R,FAK"
787326,"S",-1,2,2,"","Clinical trial","CC\C(=C(\c1ccc(\C=C\C(=O)O)cc1)/c2ccc3[nH]ncc3c2)\c4ccc(F)cc4Cl",0,"SERD"
787457,"S",-1,2,2,"AP-26113","FDA approved","COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5",0,"PK:YK,ALK,EGFR"
787780,"S",-1,2,2,"","Clinical trial","C[C@@H](CNC(=O)c1c(O)c(O)cc2c(O)c(c(C)cc12)c3c(C)cc4c(C(=O)NC[C@H](C)c5ccccc5)c(O)c(O)cc4c3O)c6ccccc6",0,"MCL1"
787846,"S",-1,2,2,"","FDA approved","CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(OC)c2)nc1NC5CCOCC5",0,"PK:AXL,FLT3"
787880,"S",-1,4,4,"","Clinical trial","C[C@@H](CN(C)C)c1ccc(cc1)c2c(O)cc(C)c3NC(=O)c4sccc4c23",0,"PK:PBK"
787960,"S",-1,2,1,"","Clinical trial","OC(=O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c3ccccc3c1O",0,"MCL1"
787962,"S",-1,2,1,"","Clinical trial","O=C1C=C(OC(=C1)c2cccc3Sc4ccccc4Sc23)N5CCOCC5",0,"PK:ATM"
788121,"S",-1,2,2,"","Clinical trial","COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N4CCN(C)C[C@H]4C",0,"PK:EGFR"
788186,"S",-1,2,2,"Bafetinib","Clinical trial","CN(C)[C@H]1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cncnc5)c3)C1",0,"BCR-ABL|PK:YK,FYN,LYN"
788203,"S",-1,2,2,"","Clinical trial","COCCNCc1ccc(nc1)c2cc3nccc(Oc4ccc(NC(=O)C5(CC5)C(=O)Nc6ccc(F)cc6)cc4F)c3s2",0,"PK:PDGFR,AXL,NTRK,RET"
788365,"S",-1,2,2,"","Clinical trial","COc1nn(C)cc1Nc2nc(nc3c2ncn3C)N4C[C@@H](F)[C@@H](C4)NC(=O)C=C",0,"PK:EGFR"
788794,"S",-1,1,1,"","Clinical trial","COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4=CCN(CC4)[C@@H]5CC[C@@H](CC(=O)O)CC5",0,"PK:CDK,CDK9"
788900,"S",-1,2,2,"","Clinical trial","CC(=O)c1oc2C(=O)c3ccccc3C(=O)c2c1",0,"CTNNB1|STAT3"
789041,"S",-1,1,1,"GSK-295","Clinical trial","CC(C)Oc1ccc(cc1Cl)C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(cc2)c3cn4cccc([C@H](C)O)c4n3",0,"CENP"
789042,"S",-1,2,2,"LOR-253","Clinical trial","Cc1[nH]c2ccc(F)cc2c1c3nc4c5cccnc5c6ncccc6c4[nH]3",0,"KLF4|MTF1"
789043,"S",-1,2,2,"","Clinical trial","Cc1sc2c(C(=N[C@@H](CC(=O)Nc3ccc(OCCOCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cc3)c7nnc(C)n27)c8ccc(Cl)cc8)c1C",0,"BRD"
789044,"S",-1,2,2,"","Clinical trial","COc1cc(ccc1Nc2ncc3ccnc(N[C@@H](C)C(C)(C)C)c3n2)c4cnn(C)c4",0,"IDUA"
789099,"S",-1,2,2,"","Clinical trial","CC(C)(O)CS(=O)(=O)Nc1ccc2CN(CCc2c1)C(=O)COc3cccnc3",0,"NAMPT"
789722,"S",-1,2,2,"Litronesib","Clinical trial","CCNCCS(=O)(=O)NC[C@]1(SC(=NN1C(=O)C(C)(C)C)NC(=O)C(C)(C)C)c2ccccc2",0,"Tu|CDH16|KIF11"
789797,"S",-1,2,2,"","Clinical trial","CCC(Sc1nnc2c3ccccc3n(CC)c2n1)C(=O)Nc4ccccc4OC",0,"T1"
789925,"S",-1,1,1,"","Clinical trial","O[C@@H]1CCN(C1)c2ncc(cc2c3ccn[nH]3)C(=O)Nc4ccc(OC(F)(F)Cl)cc4",0,"BCR-ABL"
789968,"S",-1,1,1,"","Clinical trial","CO[C@@H](C)CN1C(=O)N(C)c2cnc3ccc(cc3c12)c4cncc(c4)C(C)(C)O",0,"PK:PIK3,MTOR"
789969,"S",-1,1,1,"","Clinical trial","Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4",0,"PK:MAPK14"
790865,"S",-1,2,1,"","Clinical trial","CNCCN(C)Cc1c[nH]nc1c2ccc(O[C@@H]3C[C@H](C3)OCCC4CCOCC4)cc2",0,"PRMT6"
791059,"S",-1,2,2,"MGCD-265","Clinical trial","COCCNCc1ccc(nc1)c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2",0,"PK:VEGFR"
791163,"S",-1,1,1,"","Clinical trial","CCN1CCC(CC1)Oc2c(ncc3[nH]c4ncccc4c23)C#N",0,"PK:CHEK1"
791164,"S",-1,2,2,"","FDA approved","CC#CC(=O)N1CCC[C@H]1c2nc(c3ccc(cc3)C(=O)Nc4ccccn4)c5c(N)nccn25",0,"PK:BTK"
791226,"S",-1,1,1,"SAR-245409","Clinical trial","CCN1C(=O)C(=Cc2c(C)nc(N)nc12)c3ccn[nH]3",0,"PK:PIK3"
791227,"S",-1,1,1,"XL-147","Clinical trial","COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c4cccc(NC(=O)C(C)(C)N)c4)c1",0,"PK:PIK3"
791328,"S",-1,2,2,"","Clinical trial","Nc1ncccc1c2nc3ccc(nc3n2c4ccc(cc4)C5(N)CCC5)c6ccccc6",0,"PK:AKT"
791495,"S",-1,2,2,"","Clinical trial","Cn1ncc(NC(=O)c2nc(sc2N)c3c(F)cccc3F)c1N4CC[C@@H](N)[C@H](F)CC4",0,""
791496,"S",-1,2,1,"APR-246","Clinical trial","COCC1(CO)N2CCC(CC2)C1=O",0,"Apo"
791648,"S",-1,2,2,"","Clinical trial","CC(C)Oc1ccc(cc1Cl)C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(cc2)c3cn(C)c(n3)C(=O)C",0,"CENP"
791785,"S",-1,2,2,"Sapacitabine","Clinical trial","CCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N",0,"Ds"
791966,"S",-1,2,2,"","Clinical trial","COc1ccc2NC(=O)[C@@]3(C[C@H]3c4ccc5c(\C=C\c6ccc(CN7C[C@@H](C)O[C@@H](C)C7)cc6)n[nH]c5c4)c2c1",0,"PK:PLK1"
791967,"S",-1,2,2,"","Clinical trial","Cn1cc(cn1)c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c4CNC(=O)c24",0,"PK:SYK"
791968,"S",-1,2,2,"","Clinical trial","Cn1cc(cn1)c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c4CNC(=O)c24",0,"PK:SYK"
792847,"S",-1,2,2,"","Clinical trial","Cn1ncc(C#N)c1c2ccc3C(=O)N(Cc3c2)[C@H](CN)Cc4cccc(F)c4",0,"PK:AKT"
792848,"S",-1,1,1,"","Clinical trial","CN1CCN(CC1)c2ccc(Nc3nc(Oc4cccc(NC(=O)C=C)c4)c5sccc5n3)cc2",0,"PK:EGFR,BTK"
792955,"S",-1,2,2,"","Clinical trial","O=C(C1CC1)N2CC[C@@H](CC3=NNC(=O)N3c4ccc(cc4)c5ccc6occc6c5)C2",0,"FAS|FASN"
792956,"S",-1,2,2,"","Clinical trial","CN(C)CCCOc1ccc(cn1)c2ccc3ncc4N(C)C(=O)N(C5CCOCC5)c4c3c2",0,"PK:ATM"
792970,"S",-1,2,2,"","Clinical trial","Nc1ccc(\C=C\C(=O)NCc2oc3c(cc(cc3c2)c4ccc(cc4)C(=O)N5CCC(F)(F)CC5)c6ccc(F)cc6)cn1",0,"PK:PAK4"
792971,"S",-1,2,2,"","Clinical trial","CO[C@@H]1CC[C@H](CC1)N2C(=O)CNc3ncc(nc23)c4ccc(nc4)C(C)(C)O",0,"PK:MTOR"
792987,"S",-1,2,2,"","Clinical trial","CC1(C)OCCn2c1nc3c(nc(nc23)c4cnc(N)nc4)N5CCOCC5",0,"PK:PIK3,MTOR"
793103,"S",-1,2,2,"","Clinical trial","CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(c1)C3=CN(C)C(=O)c4[nH]ccc34",0,"BRD"
793148,"S",-1,2,2,"","Clinical trial","COc1cc(OC)cc(c1)N2CCN(CC2)C(=O)Nc3nc4cc(F)ccc4nc3OC",0,""
793149,"S",-1,2,2,"","Clinical trial","Cc1c(NC(=O)c2cc(nc3cc(F)ccc23)C(=O)N)c(nn1Cc4ccc(cc4)C#N)C(F)(F)F",0,"SLC2A1"
793150,"S",-1,1,1,"","Clinical trial","C[C@@H](Oc1cc(nnc1N)C(=O)Nc2ccc(cc2)C(=O)N3C[C@@H](C)N[C@@H](C)C3)c4c(Cl)ccc(F)c4Cl",0,"PK:ALK"
793151,"S",-1,2,2,"","Clinical trial","CCN1C(=O)CNc2ncc(nc12)c3ccc(nc3C)c4ncn[nH]4",0,"PK:MTOR"
793323,"S",-1,2,2,"","Clinical trial","FC(F)(F)c1ccc2nc([nH]c2c1)[C@H]3[C@@H]4Oc5ccc(OC6=C7CCC(=O)N=C7NC=C6)cc5[C@H]34",0,"PK:BRAF"
793324,"S",-1,2,2,"","Clinical trial","NC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2n1",0,"PK:AKT"
793677,"S",-1,2,2,"","Clinical trial","COc1cc(OC)c(F)c(COc2cnc(Nc3cnn(CCO)c3)nc2)c1F",0,"PK:FGFR"
793679,"S",-1,2,2,"CNDAC","Clinical trial","NC1=NC(=O)N(C=C1)C2O[C@H](CO)[C@@H](O)[C@@H]2C#N",0,""
793726,"S",-1,1,1,"","Clinical trial","FC(F)(F)c1cnc(Nc2cnc(cn2)C#N)cc1NC[C@H]3CNCCO3",0,"PK:CHEK1"
794109,"S",-1,1,1,"","Clinical trial","C[C@@H]1C[C@H](N)C[C@@H](C1)c2ccncc2NC(=O)c3ccc(F)c(n3)c4c(F)cccc4F",0,"PK:PIM1"
794442,"S",-1,2,2,"","Clinical trial","Nc1cc(C(F)F)c(cn1)c2nc(nc(n2)N3[C@@H]4CC[C@H]3COC4)N5[C@@H]6CC[C@H]5COC6",0,"PK:MTOR"
794443,"S",-1,2,2,"","Clinical trial","NC(=O)\C(=C\n1cnc(n1)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)\c3cncnc3",0,"XPO1"
794589,"S",-1,1,1,"","Clinical trial","CCc1cccc(CC)c1NC(=O)c2ccn3c2CCc4cnc(Nc5ccc(cc5OC)N6CCN(C)CC6)nc34",0,"PK:TTK"
794590,"S",-1,2,2,"","Clinical trial","COc1c(OC[C@H](O)CN2CCOCC2)ccc3C4=NCCN4C(=Nc13)NC(=O)c5cccnc5C",0,"PK:PIK3"
794646,"S",-1,2,2,"","Clinical trial","COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Nc5ccc(F)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6",0,""
795067,"S",-1,1,1,"","Clinical trial","C[C@H](NC(=O)c1c(N)nn2cccnc12)C3=Cc4cccc(C#Cc5cnn(C)c5)c4C(=O)N3c6ccccc6",0,""
795142,"S",-1,2,2,"","Clinical trial","NC(=O)c1cccc2c(N[C@H](CN3CCC3)c4ccc(Cl)c(c4)C(F)(F)F)ncnc12",0,"PK:AKT"
795384,"S",-1,1,1,"","Clinical trial","Nc1oc2ccc(cc2n1)c3ccc4ncc(C(=O)N5CCOCC5)n4c3",0,""
797653,"S",-1,1,1,"","Clinical trial","ONC(=O)CCCCCCC(=O)N\N=C\c1ccc(cc1)N(c2ccccc2)c3ccccc3",0,"HDAC"
797769,"S",-1,2,2,"","Clinical trial","Cc1ccc(Nc2nc(N)c(s2)C(=O)c3ccc(cc3)C#N)cc1",0,""
797770,"S",-1,2,2,"","Clinical trial","COc1cc2nccc(Oc3ccc(NC(=O)C4=CN(C(C)C)C(=O)N(C4=O)c5ccc(F)cc5)cc3F)c2cc1OC",0,""
797771,"S",-1,1,1,"","Clinical trial","CC(C)Nc1cc(c(Cl)cn1)c2c[nH]c(c2)C(=O)N[C@H](CO)c3cccc(Cl)c3",0,"PK:ERK"
797772,"S",-1,1,1,"","Clinical trial","CC(C)n1cnnc1c2cccc(NC(=O)c3cc(c(C)cc3F)n4cnc(c4)C5CC5)n2",0,""
797932,"S",-1,2,2,"","Clinical trial","F[C@@H]1CCN(C1)S(=O)(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncc(cc34)c5cnc(nc5)C6CC6)c2F",0,"PK:BRAF"
