Experiment Name	Probe Name	mirbase_name	accession	BR:MCF7	BR:MDA_MB_231	BR:HS578T	BR:BT_549	BR:T47D	CNS:SF_268	CNS:SF_295	CNS:SF_539	CNS:SNB_19	CNS:SNB_75	CNS:U251	CO:COLO205	CO:HCC_2998	CO:HCT_116	CO:HCT_15	CO:HT29	CO:KM12	CO:SW_620	LE:CCRF_CEM	LE:HL_60	LE:K_562	LE:MOLT_4	LE:RPMI_8226	LE:SR	ME:LOXIMVI	ME:MALME_3M	ME:M14	ME:SK_MEL_2	ME:SK_MEL_28	ME:SK_MEL_5	ME:UACC_257	ME:UACC_62	ME:MDA_MB_435	ME:MDA_N	LC:A549	LC:EKVX	LC:HOP_62	LC:HOP_92	LC:NCI_H226	LC:NCI_H23	LC:NCI_H322M	LC:NCI_H460	LC:NCI_H522	OV:IGROV1	OV:OVCAR_3	OV:OVCAR_4	OV:OVCAR_5	OV:OVCAR_8	OV:SK_OV_3	OV:NCI_ADR_RES	PR:PC_3	PR:DU_145	RE:786_0	RE:A498	RE:ACHN	RE:CAKI_1	RE:RXF_393	RE:SN12C	RE:TK_10	RE:UO_31
RNA: Agilent Human miRNA (V2)	hsa-miR-376a(2)	hsa-mir-376a-1	MI0000784	-2.9123	-3.52926	0.99761	-1.04882	-3.41228	1.43598	-0.1635	-0.94341	1.69644	-2.19832	-0.42573	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.65245	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-0.30593	-4.32847	-1.53384	-3.60636	1.29979	0.9381	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.35658	-4.33961	-3.62418	-2.89402	-0.25438	-4.51288	-3.11459	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-376b	hsa-mir-376b	MI0002466	-4.00187	-3.52926	-1.00306	-3.57732	-3.41228	-0.19478	-2.78945	-3.34471	-0.5805	-3.69773	-2.03921	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.16959	-4.32847	-3.46372	-3.60636	-0.57844	-1.1564	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-2.11684	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-376c	hsa-mir-368	MI0000776	-2.66379	-3.52926	1.16994	-1.18007	-3.41228	1.51187	-0.06362	-0.75365	1.84367	-1.79692	0.01179	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.61119	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	0.2854	-4.14561	-1.1478	-3.60636	1.30359	0.76843	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.20985	-4.33961	-3.62418	-2.89402	-0.22322	-4.51288	-2.54676	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-377	hsa-mir-377	MI0000785	-3.31042	-3.52926	0.47241	-1.4425	-3.41228	0.71281	-0.7766	-1.5856	1.06286	-2.60833	-0.59471	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-0.35365	-4.32847	-1.94116	-3.60636	0.6249	0.51274	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-0.77356	-4.51288	-3.29989	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-378	hsa-mir-378	MI0000786	-0.91305	-1.60349	-2.96957	-0.46804	-1.58844	-2.11466	-1.16429	-2.20001	-3.7928	-3.04603	-2.78707	-1.13063	0.21687	-0.76637	-0.50174	-2.31241	-0.09465	-1.63145	0.9095	2.40656	1.58402	0.45651	-1.37666	-0.95165	-0.07893	-1.48196	0.4306	-1.60749	-0.63781	-0.9469	-1.08154	0.57893	-7.00E-04	-0.17907	-1.46128	-2.95258	-2.33571	-1.50741	-0.13976	-1.75602	-2.79893	-0.15752	-1.76191	0.51048	0.362	-0.71905	-1.4581	-0.35629	-1.96183	-1.40338	0.19085	-0.88201	-2.14406	-2.89402	-0.95818	-1.67936	-1.30736	-1.63218	-1.2621	-0.91389
RNA: Agilent Human miRNA (V2)	hsa-miR-378*	hsa-mir-378	MI0000786	-3.32023	-3.52926	-4.41023	-3.80239	-3.41228	-3.63916	-3.09348	-3.80921	-4.30556	-3.69773	-3.20248	-3.64656	-2.31937	-3.39764	-2.87528	-4.11624	-2.0825	-4.38761	-2.61272	-0.60363	0.66338	-1.00743	-2.61869	-2.26044	-3.33609	-2.70935	-2.41896	-3.40857	-1.95931	-2.45376	-2.58825	-3.00254	-1.10506	-1.49419	-2.89084	-4.32847	-3.4968	-3.26281	-2.89894	-3.43279	-4.28534	-2.87534	-3.22556	-2.72999	-1.01743	-2.21835	-3.11801	-3.63877	-2.80441	-2.7785	-1.41175	-4.33961	-3.58139	-2.89402	-3.96246	-4.51288	-3.20923	-4.54925	-2.71546	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-379	hsa-mir-379	MI0000787	-4.00187	-3.52926	-0.85153	-2.64303	-3.41228	-0.88007	-2.79255	-3.25614	-0.42392	-3.69773	-2.36267	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.35313	-3.20055	-2.90483	-2.26044	-4.2572	-3.28549	-3.97961	-3.67336	-2.60742	-3.03105	-3.36034	-4.65498	-3.15297	-3.53174	-1.89573	-4.32847	-3.4968	-3.60636	-1.64619	-1.10775	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.37167	-3.58548	-3.66053	-3.04477	-3.92938	-3.27587	-4.33961	-3.45872	-2.89402	-2.82953	-4.51288	-2.62061	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-381	hsa-mir-381	MI0000789	-4.00187	-3.52926	-0.19092	-2.87115	-3.41228	-0.2689	-1.98607	-3.06402	-0.4221	-3.52456	-1.20752	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.22959	-0.68216	-4.32847	-3.05698	-3.60636	-1.2846	-0.76491	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-1.61089	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-382	hsa-mir-382	MI0000790	-4.00187	-3.52926	-1.12774	-3.60911	-3.41228	-0.97392	-2.78722	-3.3005	-0.43123	-3.69773	-2.44662	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.77323	-4.32847	-3.4968	-3.60636	-1.30143	-1.48091	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.11895	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-409-3p	hsa-mir-409	MI0001735	-3.85603	-3.52926	-0.13358	-2.1623	-3.41228	0.20102	-1.94761	-2.4476	0.61294	-3.09472	-1.2989	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.22661	-1.24675	-4.32847	-3.1541	-3.60636	-0.10323	-0.05349	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-2.14277	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-421	hsa-mir-421	MI0003685	-2.63323	-3.52926	-4.25951	-3.62144	-1.44139	-3.60493	-3.09348	-3.86184	-4.24424	-3.06369	-3.09175	-3.64656	-3.61457	-3.39764	-3.38162	-4.04576	-3.52138	-3.11685	-3.22434	-2.30676	-1.37984	-3.20055	-2.90483	-2.26044	-3.53322	-3.34473	-3.36125	-3.67336	-2.60742	-3.21253	-3.36034	-2.88656	-3.22795	-3.53174	-2.89084	-2.84784	-3.4968	-3.60636	-3.33725	-1.08598	-2.51816	-2.16737	-1.79681	-2.34989	-3.0705	-3.45364	-3.7852	-3.38576	-3.04477	-3.92938	-2.71922	-3.43648	-2.70045	-2.89402	-3.4744	-3.44854	-3.49615	-3.50685	-3.162	-3.505
RNA: Agilent Human miRNA (V2)	hsa-miR-423-3p	hsa-mir-423	MI0001445	-3.66353	-3.34386	-4.19689	-3.19926	-2.19939	-3.09849	-2.73643	-3.71213	-3.99833	-3.25329	-3.20248	-2.94013	-3.24525	-3.08002	-2.68652	-3.74275	-2.73408	-3.876	-1.7057	-2.01463	-1.37984	-3.16704	-2.90483	-2.26044	-3.16228	-3.34473	-3.04187	-3.67336	-2.60742	-3.21253	-3.36034	-3.19585	-3.22795	-3.1605	-2.79242	-3.77984	-3.3402	-3.36009	-3.57399	-3.71219	-3.8236	-2.56851	-3.62848	-2.82372	-3.0705	-3.45364	-3.7852	-2.8663	-3.04477	-3.92938	-3.36612	-3.0573	-3.62418	-2.89402	-2.82447	-3.2102	-3.49615	-3.68034	-3.162	-3.32725
RNA: Agilent Human miRNA (V2)	hsa-miR-423-5p	hsa-mir-423	MI0001445	-0.6026	-0.45736	-1.1514	-1.10428	0.91043	-0.4963	0.2207	-0.77994	-1.13744	-0.28328	-0.55676	0.17992	-0.16063	-0.56802	-0.26295	-0.40175	0.27088	-1.12593	-0.16796	0.95416	0.34911	0.69991	0.2011	0.04675	-0.3144	-0.10781	-0.22002	-0.43903	-0.55239	-0.40402	-0.23114	-0.68613	-0.92427	-1.33681	0.27284	-0.81301	0.02087	-0.1007	-0.4577	0.00474	-0.15792	0.27361	-1.10165	-0.15323	0.3047	-1.14278	-0.77215	-0.63362	0.34764	-0.57698	-0.53546	0.05369	-0.68307	-0.36196	-0.08369	-0.41476	-1.1411	-1.05362	-0.45615	-0.84372
RNA: Agilent Human miRNA (V2)	hsa-miR-424	hsa-mir-424	MI0001446	1.29574	3.38124	-4.41023	3.87719	-3.41228	4.19315	0.6289	2.40984	1.8935	1.26384	1.98701	-1.18462	-3.61457	-2.1569	-0.16167	-3.99769	-1.4745	0.68911	2.12545	1.37175	0.47091	1.94202	1.52004	0.40412	0.81702	1.6953	0.28954	-0.14449	0.08551	-0.27899	0.63499	0.72181	0.94343	0.83533	3.06714	2.14813	2.11385	1.59165	0.98152	2.2491	0.58699	1.16118	-1.8639	1.92027	-0.71566	-0.11254	0.20995	4.12291	0.31143	3.83635	1.44193	2.84506	2.08591	4.36795	1.44372	0.84474	3.0476	6.84324	0.08495	0.92578
RNA: Agilent Human miRNA (V2)	hsa-miR-424*	hsa-mir-424	MI0001446	-3.92314	-3.37572	-4.41023	-1.09601	-3.41228	-1.94626	-3.09348	-3.56106	-4.16171	-3.69773	-3.20248	-3.64656	-3.22772	-3.39764	-3.45342	-4.11624	-3.68703	-4.26303	-0.43789	-2.54678	-1.37984	-3.1337	-2.42415	-2.26044	-4.2572	-3.34473	-3.89117	-3.67336	-2.60742	-3.21253	-3.36034	-3.87128	-3.22795	-3.53174	-2.89084	-3.95959	-3.4968	-3.30935	-4.27311	-3.91625	-4.28534	-3.14511	-3.90315	-3.87575	-3.0705	-3.45364	-3.7852	-1.73687	-3.04477	-3.89785	-3.33803	-3.09402	-3.62418	-1.76164	-3.04656	-4.43217	-3.26927	0.5789	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-425	hsa-mir-425	MI0001448	1.78777	1.0937	-0.04968	1.23197	3.02956	0.11191	0.22016	0.5004	-0.18538	0.5157	0.04475	2.0217	2.27488	0.98694	1.73733	1.00453	1.4042	1.25226	1.61649	3.85457	1.90698	1.55563	1.917	0.60646	-0.11549	0.28744	0.21809	1.61303	0.16379	0.33099	0.82761	0.23524	-0.10044	-0.12991	1.16944	0.81035	1.33531	1.61594	0.94325	1.97444	1.85724	0.97037	2.62045	0.09089	1.45914	0.61068	1.61608	0.41509	0.20488	0.72146	1.91835	1.30684	0.9944	0.15913	-0.40072	0.1329	0.11896	1.49171	0.73042	0.38236
RNA: Agilent Human miRNA (V2)	hsa-miR-425*	hsa-mir-425	MI0001448	-3.87571	-3.52174	-4.35687	-2.86649	-2.5734	-2.66822	-2.46063	-3.76613	-4.30556	-3.69773	-2.20622	-3.60805	-3.20158	-2.68055	-2.69285	-4.05923	-3.42116	-3.71741	-1.91156	-1.98563	-1.37984	-3.20055	-2.89368	-2.26044	-3.5178	-3.34473	-3.34573	-3.67336	-2.60742	-3.19523	-3.36034	-3.5095	-3.22795	-3.14624	-2.80799	-4.05265	-3.12763	-3.60236	-3.65184	-3.91625	-4.28534	-2.60585	-3.02378	-3.3592	-2.9719	-3.22259	-3.7852	-2.86891	-3.04477	-3.92938	-3.36612	-4.01195	-3.56411	-2.89402	-3.3556	-3.72298	-3.49615	-3.51797	-3.162	-3.31895
RNA: Agilent Human miRNA (V2)	hsa-miR-429	hsa-mir-429	MI0001641	2.04716	-3.52926	-4.41023	-3.80239	2.84648	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	4.025	2.78204	1.15824	1.70013	3.73138	3.65636	1.62097	-3.54526	-3.16745	-1.37984	-3.20055	-2.05264	-2.26044	-2.13941	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.5838	-0.35304	-3.4968	-1.13461	-2.71771	-3.91625	2.66653	-3.1765	-3.90315	-0.74212	1.76289	2.03037	2.35499	-2.99381	-0.68833	-2.91862	-0.85088	0.4075	2.03492	-0.65761	-0.59792	-0.06265	1.73799	-4.54925	1.0788	1.06849
RNA: Agilent Human miRNA (V2)	hsa-miR-431	hsa-mir-431	MI0001721	-4.00187	-3.52926	-2.25777	-2.76711	-3.41228	-1.50473	-3.09348	-3.72197	-1.26892	-3.69773	-3.20248	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.82363	-4.32847	-3.4968	-3.60636	-0.63191	-0.70459	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.96246	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-431*	hsa-mir-431	MI0001721	-3.0043	-2.83261	-3.52595	-1.56021	-3.41228	-1.77655	-1.55331	-3.51397	-3.43936	-2.52192	-1.50237	-3.44673	-3.09193	-1.61736	-1.57665	-4.11624	-3.0771	-0.30971	-0.834	0.18154	-1.37984	-3.20055	-2.90483	-2.26044	-2.39237	-3.34473	-1.17292	-3.67336	-2.60742	-3.21253	-3.36034	-2.71745	-3.22795	-3.09694	-2.89084	-4.32847	-3.4968	-3.55304	-2.44506	-3.91625	-4.28534	-2.17796	-3.85924	-1.51603	-2.90899	-3.04372	-3.7852	-1.50381	-3.04477	-3.92938	-3.36612	-1.68178	-3.62418	-2.89402	-1.41623	-2	-3.49615	-2.72059	-3.09849	-1.53778
RNA: Agilent Human miRNA (V2)	hsa-miR-432	hsa-mir-432	MI0003133	-3.71305	-3.52926	-1.7278	-2.34497	-3.41228	-0.86286	-2.8654	-3.46979	-0.58325	-3.13645	-2.61639	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-3.40251	-1.92232	-2.21941	-1.37984	-3.20055	-2.90483	-2.26044	-3.25182	-3.34473	-2.75715	-3.67336	-2.60742	-3.21253	-3.36034	-3.58677	-3.22795	-3.53174	-2.24017	-4.32847	-3.4968	-3.60636	-0.49081	-0.61052	-4.2165	-2.1886	-3.90315	-3.90097	-3.0705	-3.45364	-3.7852	-2.40432	-3.04477	-3.92938	-3.36612	-3.06378	-3.50141	-2.89402	-0.81234	-2.9929	-3.49615	-2.70679	-3.162	-2.6708
RNA: Agilent Human miRNA (V2)	hsa-miR-450a	hsa-mir-450-1	MI0001652	-1.39323	-2.2873	-4.41023	-2.44853	-3.41228	-0.68665	-3.09348	-1.35215	-1.07959	-2.29063	-1.39913	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-2.98382	-1.17766	-2.48547	-1.37984	-2.91616	-2.90483	-2.26044	-4.20391	-2.47628	-2.32175	-3.67336	-2.60742	-3.21253	-3.36034	-2.9159	-3.22795	-3.47217	-1.19448	-1.13516	-1.97194	-3.60636	-2.75955	-1.54609	-3.2081	-2.28057	-3.90315	-2.14535	-3.0705	-3.45364	-3.7852	-3.45621	-3.04477	-3.92938	-2.46879	-0.73279	-3.3289	-1.40177	-2.21698	-3.45724	-1.97115	-0.87483	-3.162	-3.24041
RNA: Agilent Human miRNA (V2)	hsa-miR-450a(2)	hsa-mir-450-2	MI0003187	-1.39323	-2.2873	-4.41023	-2.44853	-3.41228	-0.68665	-3.09348	-1.35215	-1.07959	-2.29063	-1.39913	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-2.98382	-1.17766	-2.48547	-1.37984	-2.91616	-2.90483	-2.26044	-4.20391	-2.47628	-2.32175	-3.67336	-2.60742	-3.21253	-3.36034	-2.9159	-3.22795	-3.47217	-1.19448	-1.13516	-1.97194	-3.60636	-2.75955	-1.54609	-3.2081	-2.28057	-3.90315	-2.14535	-3.0705	-3.45364	-3.7852	-3.45621	-3.04477	-3.92938	-2.46879	-0.73279	-3.3289	-1.40177	-2.21698	-3.45724	-1.97115	-0.87483	-3.162	-3.24041
RNA: Agilent Human miRNA (V2)	hsa-miR-452	hsa-mir-452	MI0001733	-4.00187	-3.52926	-4.09797	-2.13201	-3.41228	-3.63916	-3.09348	-3.86184	-4.30556	-3.69773	-3.20248	-3.29491	-3.49898	-3.39764	-3.45342	-1.20974	-3.68703	-4.38761	-3.11945	-3.16745	-1.18961	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.46805	-3.22795	-3.53174	-2.89084	-3.11414	-0.90977	-2.6888	-2.83518	-3.91625	-4.08842	-2.75046	-3.90315	-4.02758	-3.0705	-3.45364	-3.52577	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.96246	-2.97022	-3.49615	-3.36895	-3.162	-3.50158
RNA: Agilent Human miRNA (V2)	hsa-miR-454	hsa-mir-454	MI0003820	-0.0163	-1.15711	-3.0052	-3.65731	-0.25766	-1.9187	-2.04664	-1.57892	-2.52222	-1.42085	-2.30675	-1.58147	-2.23625	-3.12365	-2.18754	-1.48101	-2.3357	-2.68374	-1.02032	-1.11961	-1.37984	0.01882	-1.73138	-2.26044	-2.02685	-1.14189	-2.90948	-1.39585	-2.33304	-2.11536	-1.136	-2.61762	-3.21817	-3.53174	-2.44706	-2.10143	-1.25959	-2.20167	-1.89393	-2.22925	-1.79195	-3.11784	-0.8225	-1.83019	-3.02735	-2.91102	-2.47206	-0.94266	-2.42363	-0.34765	-1.44795	-0.86256	-2.65026	-2.79837	-2.21844	-1.19579	-3.20143	-2.20443	-1.70579	-2.26931
RNA: Agilent Human miRNA (V2)	hsa-miR-455-3p	hsa-mir-455	MI0003513	-1.95413	0.19328	0.11171	-3.11372	-3.41228	-0.61775	0.07487	1.32258	-0.27587	0.53242	-0.09689	-3.64656	-3.61457	-0.48201	-3.45342	0.20997	-3.08579	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	1.46475	-0.2056	1.3822	-0.85105	-2.4482	-1.0323	-1.41593	0.89158	-0.3706	1.13634	0.08644	-2.87856	0.60882	-0.58831	-1.02559	-3.16741	-3.5718	-0.62903	-3.90315	0.8234	-1.26611	-3.41099	-3.12427	0.64163	-0.84891	0	-3.36612	-2.29867	1.67812	2.26679	0.24205	0.55706	1.59298	0.56484	1.23141	-0.28712
RNA: Agilent Human miRNA (V2)	hsa-miR-455-5p	hsa-mir-455	MI0003513	-3.76027	-2.29751	-2.61549	-3.80239	-3.41228	-3.43118	-2.40062	-0.86214	-2.47422	-2.07271	-2.72778	-3.64656	-3.61457	-3.10581	-3.45342	-1.90878	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-0.85172	-1.78348	-1.25716	-3.44	-2.60742	-3.08006	-2.46307	-1.75201	-2.93093	-1.13431	-1.66505	-4.32847	-2.40185	-3.17575	-3.63557	-3.91625	-4.28534	-3.05189	-3.82469	-1.85076	-3.0705	-3.45364	-3.7852	-2.15943	-2.8346	-1.65476	-3.36612	-4.247	-0.95327	0.43016	-2.53395	-2.30691	-0.4292	-2.06462	-1.4467	-2.77434
RNA: Agilent Human miRNA (V2)	hsa-miR-483-5p	hsa-mir-483	MI0002467	-2.54271	-2.05722	-2.81911	0.01061	-2.19335	-0.97587	-0.8922	-2.23071	-2.63409	-2.10045	-1.09516	-2.02481	-1.15889	-1.46975	-1.42426	-2.70151	-2.29064	-1.30886	1.07538	-0.40671	-1.26436	-1.85595	0.39538	-0.03857	-0.32807	-3.00935	-0.76827	-3.15966	-2.53981	-2.8948	-2.96807	-0.6648	-2.81867	-3.18304	-2.391	-2.12597	-2.22392	-1.86395	-1.45488	-2.82489	-2.0288	0.1499	-3.55958	-0.99345	-3.0705	-3.26952	-3.21018	-0.39085	-2.52839	-3.73063	-2.54625	-0.95355	-3.07434	-2.29559	-0.47667	-1.48906	-2.10136	-1.04825	-2.75319	-1.07257
RNA: Agilent Human miRNA (V2)	hsa-miR-484	hsa-mir-484	MI0002468	-0.30993	-0.94662	-1.42328	-1.65741	-0.47796	-0.94793	-0.32154	-1.16019	-2.15073	-1.45181	-1.25675	-1.25853	-0.70865	-1.69761	-0.58395	-1.47827	-0.49895	-0.58258	0.68994	-0.05405	-1.27901	0.26738	-0.30485	-1.30917	-1.42857	-0.36531	-1.07864	-2.81668	-1.9594	-2.37986	-2.22261	-1.86943	-1.51716	-1.50106	-0.92447	-1.04454	-1.28616	-2.32531	-1.32465	-2.19511	-2.77465	-0.83775	-2.52891	-0.71666	-1.24921	-1.19414	-1.2701	-0.32309	-1.07215	-1.12557	-2.32071	-1.58935	-1.99191	-1.66575	-0.43576	-2.49273	-1.90995	-0.28689	-1.54991	-0.88509
RNA: Agilent Human miRNA (V2)	hsa-miR-486-3p	hsa-mir-486	MI0002470	-4.00187	-3.52926	-4.24616	-3.80239	-3.41228	-3.63916	-3.09348	-3.86184	-4.28502	-3.66574	-3.20248	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	1.38936	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.89084	-4.32847	-3.4968	-3.60636	-4.37408	-2.65847	-4.28534	-3.1765	-3.90315	-0.08973	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-3.96246	-4.51288	-3.49615	-3.39347	-3.162	-3.99791
RNA: Agilent Human miRNA (V2)	hsa-miR-486-5p	hsa-mir-486	MI0002470	-4.00187	-2.48799	-2.88542	-0.80705	-3.41228	-3.63916	-3.09348	-3.86184	-3.34014	-3.19465	-2.58895	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-3.42856	-2.09542	-3.16745	3.07673	-3.20055	-2.90483	-1.82134	-3.98246	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-3.63159	-3.22795	-2.88073	-2.54298	-3.77801	-3.4968	-3.60636	-4.37408	1.09722	-4.28534	-3.1765	-3.90315	1.66103	-3.0705	-3.45364	-3.7852	-3.21199	-2.45998	-3.92938	-3.36612	-4.28243	-3.62418	-2.89402	-3.85439	-3.62695	-3.49615	-2.83883	-3.162	-3.23207
RNA: Agilent Human miRNA (V2)	hsa-miR-487b	hsa-mir-487b	MI0003530	-1.82427	-1.37304	0.0971	-0.93498	-1.99824	0.77948	-0.16369	-1.31369	0.74476	-1.10557	0.4187	-1.96639	-2.39761	-1.52217	-2.26808	-3.41209	-3.13884	-1.29298	-1.10299	-1.3626	-1.37984	-3.20055	-2.52228	-2.26044	-1.7414	-3.34473	-0.96283	-3.67336	-2.60742	-3.04101	-2.42333	-1.7166	-3.22795	-2.92597	-0.35508	-3.38055	-1.72161	-3.47243	0.49707	0.73354	-3.75372	-0.7944	-3.90315	-2.06547	-3.0705	-3.45364	-3.76106	-0.4248	-2.37727	-3.23823	-2.89851	-1.18495	-3.12925	-2.83763	0.04794	-1.53043	-2.25557	0.11189	-2.92644	-0.9533
RNA: Agilent Human miRNA (V2)	hsa-miR-493*	hsa-mir-493	MI0003132	-3.80756	-3.52926	-0.30238	-3.19522	-3.41228	-0.23714	-3.05826	-2.29653	0.27463	-3.67148	-2.12995	-3.64656	-3.61457	-3.39764	-3.45342	-4.11624	-3.68703	-4.38761	-3.54526	-3.16745	-1.37984	-3.20055	-2.90483	-2.26044	-4.2572	-3.34473	-3.97961	-3.67336	-2.60742	-3.21253	-3.36034	-4.65498	-3.22795	-3.53174	-2.06122	-4.32847	-3.30047	-3.60636	-0.08351	-0.43248	-4.28534	-3.1765	-3.90315	-4.02758	-3.0705	-3.45364	-3.7852	-3.66053	-3.04477	-3.92938	-3.36612	-4.33961	-3.62418	-2.89402	-2.56636	-4.51288	-3.49615	-4.54925	-3.162	-3.99791
